,0,1,2
0,0.9703860929661301,0.8932872316949347,3.2010711739348254
1,0.7386946626357439,0.31958831579212765,1.8101326144277026
2,0.6272152386235494,0.8043385213933494,2.4366868891787146
3,0.6913119755029752,0.30567524255937306,1.757139360119595
4,0.4009495991042885,0.43621282013538387,1.5853461714456258
5,0.016484786158360465,0.2589283684861814,1.262548437097959
6,0.8801501788810646,0.9256790457531214,3.2389940017125083
7,0.6514202943287967,0.5020692777166574,1.842296117940998
8,0.8291541377747513,0.5954660022753648,2.1452959487591627
9,0.10039402324745139,0.05072449611396912,1.282361030231876
10,0.447463936053883,0.47531375355302685,1.6497357306123743
11,0.6156462423489917,0.5452401662126524,1.8573486074324987
12,0.08636672755748698,0.4734427637390841,1.4146747184872543
13,0.6502833958110753,0.8807445105499632,2.7646501429770955
14,0.988012272916693,0.2974327708827287,2.1198123583980837
15,0.03444581833807214,0.4506905430056385,1.3653623692978054
16,0.672639580431209,0.8834408940482403,2.7980776496546347
17,0.7482719126475238,0.6774494037216043,2.202989549347544
18,0.10944873673918809,0.8613525727060244,2.2924304930895936
19,0.19550488265461485,0.338685405471279,1.3965623251013164
20,0.5159256409533153,0.4878880912251353,1.7130624077704164
21,0.5338445733315453,0.5353051213672759,1.7766048694868424
22,0.9113793987439673,0.642281503377119,2.329037928020286
23,0.13968085256445906,0.5238360003191417,1.495819562858054
24,0.056141533269132626,0.5115729811381127,1.4329327213698937
25,0.5853048756717473,0.9554919492457677,3.0968705958707137
26,0.26911561521062266,0.3925682535144367,1.4692381958428333
27,0.06445089655140579,0.5617745942027886,1.4965114675945237
28,0.3050459769004926,0.9088054745222117,2.634703909901278
29,0.5277677588955462,0.9043053106955816,2.771915641302776
30,0.0692337406356337,0.09231467306044172,1.2671775918480432
31,0.010494013739388852,0.6356350958614506,1.5787282141309107
32,0.021047148259424997,0.6754186894112519,1.6629040180618655
33,0.4686277554957181,0.12652354910832264,1.5298441315068607
34,0.7750571544536092,0.7019981755253558,2.287216459304691
35,0.8404111349103214,0.9261740672755411,3.191698190720695
36,0.12968021758927195,0.14523295322950092,1.3087461718660598
37,0.05527331613685582,0.17964331255771004,1.2692352242083844
38,0.1731143263060534,0.6403637805432085,1.6843059556842597
39,0.6217637586423949,0.8088142484548883,2.44755670137551
40,0.12544364350191295,0.7356606152698988,1.869490761254605
41,0.5583881392603025,0.17353453788966744,1.606436462580104
42,0.1580428582061314,0.4025199125597786,1.406126337359132
43,0.28407868140848236,0.17316565634639214,1.4081793185230294
44,0.9863775205115196,0.6076491404759801,2.3780678958650134
45,0.7231405867210565,0.21667010084553429,1.765137612956018
46,0.03235456430401529,0.5312958683941151,1.4403273245128956
47,0.060546758878310736,0.6016210985507519,1.5511914849397945
48,0.943215322567141,0.4163897502106497,2.109658463474564
49,0.8164442166415969,0.13286399380269698,1.8546149953005302
50,0.9192402894278727,0.7813550494686545,2.6848604053181373
51,0.49467722579086626,0.7428762629732256,2.1348162291662995
52,0.6675852412870678,0.6686483918958516,2.1035989949645026
53,0.9145746576725998,0.48908315916771816,2.126392900834446
54,0.47684178871900806,0.10235175859701684,1.5335743215801572
55,0.02075104525655358,0.803222450322513,2.01500046546384
56,0.9214434988738246,0.5761126722761926,2.2360131421396217
57,0.17823636850537994,0.20566402769449488,1.3473250903037752
58,0.4652413763327977,0.7089657914229023,2.0244123306812103
59,0.6098482814195169,0.06480609808101645,1.6386250517004073
60,0.9847044910089798,0.6501060283087975,2.4499356461982855
61,0.25378896517045035,0.6196989499772696,1.697965453810427
62,0.655689164522451,0.1641894798518173,1.6904442053948152
63,0.9300117684168882,0.22816354448242737,2.01566245777808
64,0.12758577335862098,0.4832659167906401,1.4479704352244616
65,0.8671259483729417,0.17877239707470816,1.9226131953126804
66,0.08162446791710076,0.3039572442699646,1.3146299605926797
67,0.9924626195653373,0.5175096539852893,2.2685692535001474
68,0.2760485044852047,0.7042350866171406,1.8827687556322927
69,0.3733677296764827,0.9115469210780918,2.694342779489343
70,0.33690486008363196,0.5770487854268724,1.6863263818851073
71,0.2539698515517046,0.5348570133519839,1.5786502035200745
72,0.717508463038103,0.021359287773613067,1.7371760733794734
73,0.49718414836797264,0.6628062405323651,1.9462728629354331
74,0.7137486324320991,0.7602845986412954,2.3771985602088113
75,0.9446016455720917,0.823433509905303,2.8665603041463217
76,0.7633597884066776,0.6590931258191466,2.181294898856685
77,0.025634705379976253,0.453970503400816,1.3627160641332765
78,0.8756162217659201,0.7662101182622894,2.579493206480136
79,0.5764447252493192,0.3104956169004349,1.654528634123829
80,0.09672109087528058,0.42922492240126076,1.3865600994180114
81,0.32540682362297524,0.5605748193270882,1.6564430549811267
82,0.5989100622701862,0.16848520738224781,1.6399942030101775
83,0.828217798975741,0.26683256517111553,1.8931300719161621
84,0.12637353501916193,0.2894028907795233,1.336518013973872
85,0.3081834411027863,0.2032402099366838,1.4287927709224202
86,0.7562512328074867,0.029605836776452787,1.7781663672726191
87,0.7048615715152853,0.670714251910563,2.1441195359519964
88,0.6123781955856591,0.6382535689368033,1.9941065691721473
89,0.06778130725757914,0.2891404516368994,1.301533564892487
90,0.24601125897460252,0.8063963555643634,2.1621526285616275
91,0.832206255374578,0.5357202546425158,2.0693014743295364
92,0.22700877075982806,0.7207617994601359,1.8924758369274923
93,0.9740033095171118,0.7733892176698957,2.7387685986548833
94,0.4771762139986452,0.7448346664986754,2.126915811302939
95,0.8212079454335618,0.16564648887304934,1.864395078327417
96,0.5171248030680904,0.1908429405813753,1.575874969862377
97,0.5954222689111451,0.22286097328863874,1.6464338373804663
98,0.7983718042375088,0.3336848535186765,1.8809238144019211
99,0.9473916576962812,0.9794353295622485,3.6452513675177247
100,0.14942924001909852,0.8767605333258986,2.384234194727673
101,0.9646849092366491,0.5242538957755009,2.233613689044575
102,0.8239168493466874,0.3502971007613336,1.9178334185745838
103,0.9945853763827415,0.32739158599178897,2.140903480229745
104,0.10578405905658983,0.33443593117779147,1.3405243113699732
105,0.8697109899493499,0.6240162764756774,2.2415205168267778
106,0.8818422661613153,0.6102640701544328,2.234221947581644
107,0.03966558885387883,0.14857960267017956,1.2556560389152385
108,0.5845507584205267,0.8671761590524683,2.645537102845788
109,0.12093641450240267,0.2192169885185059,1.3153208903636746
