,0,1,2,3,4,5,6,7,8,9,10
0,0.6060031860390303,0.8680121581276018,0.3131743026608965,0.04313281589296869,0.3986541664149932,0.5322553280758118,0.1794462895443586,0.06556094971034998,0.45392319613266774,0.06360130508213147,8.25408053707619
1,0.3692947142241749,0.6622313078894135,0.23282389107632762,0.8220530680917798,0.8384558170541482,0.21156315396363456,0.5117834155643999,0.02580291795416012,0.9656925315827769,0.41587130375961556,9.136445224846259
2,0.7359720190127668,0.6349506948307305,0.973324833822186,0.828383928629945,0.17659411259343316,0.715512678418625,0.42749518281218335,0.32944216010181493,0.4044582404271867,0.5947745046945196,10.73302038356117
3,0.76790875105841,0.04162228536883905,0.06889906567669113,0.6483311495381774,0.9587049988969848,0.8275133774355147,0.2324010219032303,0.5486710239772172,0.16178755679308443,0.8121077957026135,9.418286353800479
4,0.4707309889888357,0.08356400822321808,0.2182326664682519,0.04029158373650377,0.801278291793009,0.14969217651689126,0.985221482321603,0.4160389919987113,0.1315666568019549,0.5101852680201366,8.907228370685091
5,0.7427080357543457,0.8704377348867456,0.6475655434572045,0.632682092350996,0.17641117216472502,0.5450674355404164,0.24402213555249674,0.21687708485296342,0.6549706568064863,0.623536377002351,9.369692541099557
6,0.14764642179843024,0.8762372730836708,0.4712307636245202,0.059664771141167416,0.5837651117641477,0.9510325129360677,0.04223878661499614,0.03825846422160506,0.9533124540115595,0.9067585225799885,10.399668955827059
7,0.34209797235038086,0.8916073096473777,0.2828528452824375,0.47140426549093517,0.8437762428879045,0.8500945341426349,0.25314511272989604,0.02126999099301463,0.6435852884790961,0.18124141612863676,9.330604022760692
8,0.7349941972117492,0.9163734931847854,0.04346233967814228,0.4685005589167869,0.18559566733218535,0.5036033405641779,0.854616123328427,0.7977631471763482,0.4006701978042848,0.7000343544096507,9.896199797699563
9,0.5501023161172458,0.4364027316794413,0.308589067156934,0.23639782420916478,0.2043011049463691,0.8925762651308372,0.412154715543513,0.7779651159898269,0.013036643046186236,0.20396067889996283,9.281649631667314
10,0.8684155533361863,0.41327372980277133,0.4103752500158929,0.9963467996755984,0.6197069941228707,0.7437140218748495,0.1813188000549455,0.5878854074281871,0.5005671413361464,0.0015972231352028299,8.895663689083218
11,0.7371454710829232,0.9604277504617769,0.6580532716377062,0.758942280362812,0.540053406247976,0.6029017954623851,0.3197765490639617,0.9312018455163873,0.9088166768257744,0.3899600086147367,10.322256199418717
12,0.9429662645985608,0.9064664322022742,0.814230663177344,0.14369546310144077,0.9433393541385684,0.8266940819644069,0.9004512565752726,0.4129514548705048,0.23670281793319192,0.06798612565501305,11.534758367202743
13,0.6167749276758078,0.566054389242219,0.18673602153204893,0.5504090431929638,0.5223745500184922,0.3398252528703469,0.7498450516886203,0.12335010560489268,0.9044291102282253,0.9991351612882818,9.797246725589106
14,0.860645519769001,0.7877230763890616,0.002516163285391837,0.14463829936639006,0.11619639549319993,0.5714474035001751,0.19689449314774066,0.9158639280985542,0.9671512897437877,3.7180977110584656e-05,8.6500063236457
15,0.9965002288181488,0.1359345854406221,0.5363772098534243,0.5229955451988251,0.10570571024586795,0.2995326048216542,0.7902893599856559,0.14395111275759387,0.6140234965973992,0.43943636579426215,8.37791409112871
16,0.023549169345469023,0.8712638979498317,0.16295042391124437,0.7821468443462393,0.5723678728346389,0.18384323157106164,0.1344998217383342,0.2639089647984524,0.5164943559095504,0.11762743096208483,7.541205183736145
17,0.018683380449643905,0.3495854732551289,0.06350305552174051,0.09861183377961447,0.9689993740481974,0.9888074540712057,0.48698671568057506,0.7100975757572108,0.5688105153627273,0.35424947914286153,9.778747206427578
18,0.8135285205540851,0.9310267257704433,0.9597922413001111,0.5778714047583259,0.13887727473126554,0.31860440268149304,0.9748782020466736,0.8975500344942894,0.7873173906025096,0.4001004489657999,11.50410510872406
19,0.6103813768804156,0.5118771508568088,0.8780783546602211,0.7828834375100426,0.17746900641349328,0.1068585905003,0.557046337747031,0.7660597584309454,0.40965779264427893,0.6366364058809337,8.647438186616911
20,0.6245535923174138,0.007432264972040414,0.6411108243755075,0.514750170051916,0.7288623994247371,0.8906717569089545,0.31163663318024404,0.512554005436272,0.1743661577069714,0.029157013417788646,8.230114226955576
21,0.7947735888383097,0.8033977839741401,0.901714340856537,0.7871420599332862,0.03864521074568039,0.9730049837669296,0.7208127905035557,0.15494149178295846,0.8648839237044149,0.5878007894862118,11.38491433296487
22,0.970821186076235,0.19402652542847032,0.7781747755241554,0.49411874118355037,0.7772061786090753,0.8685762173903174,0.3858173092798781,0.015898121969882717,0.799000023014131,0.872518636392269,9.768193407036923
23,0.31126173948575897,0.9905240334522325,0.5938382438461375,0.2202840611988689,0.09383406289812857,0.7548432548745203,0.8054703061949334,0.6024717821112978,0.8097792767920517,0.27271080464690045,10.213220302649987
24,0.7583270526901315,0.7964187453697309,0.2924558609228596,0.0799005965231595,0.2595237429386512,0.5739883693296238,0.9535616577015872,0.13141748438662892,0.119799177512813,0.8281840516494792,9.931442026812212
25,0.3426216031482021,0.6253262764504838,0.547588439875536,0.21195866330026514,0.16135672799616718,0.923123968876117,0.6488549684189585,0.691427740568894,0.08293165847253903,0.07726561083677153,8.388183907851182
26,0.2067232462620886,0.35674517243084536,0.6684502036763511,0.43120123012807676,0.4751943927031692,0.6312868170784963,0.588746013521643,0.18762525632408633,0.5272329366213053,0.30380501229631696,8.397660643726296
27,0.3535102917375468,0.9377419122947401,0.011362656232028256,0.7062240923820875,0.5261244537124565,0.39158410894147067,0.2795910798948865,0.37922545415442654,0.15203460927794454,0.6677506900377896,8.784497994381232
28,0.8324179917360758,0.44002109064676853,0.01807871720398646,0.4047328817562217,0.22013762075678167,0.5877140846732238,0.9632134875590552,0.6535016346127416,0.009175596131813735,0.8500708409070598,9.565492484910905
29,0.8811003406906837,0.6822107342803061,0.25866600327400135,0.8835172671174025,0.12116864650241321,0.6713219256148855,0.5973952733679827,0.853139060779686,0.44140150172013903,0.8937474194911361,10.420960740935598
30,0.6904941692182197,0.5881969779191827,0.9958258362567636,0.24969759172944206,0.20631176120497308,0.4944077657077989,0.71472614237534,0.5183605753369357,0.92443077580324,0.39830909212445165,10.269905555833132
31,0.3146516685399141,0.15019716885275525,0.4124890166154145,0.3196070685829968,0.8728436185647926,0.8668371759672305,0.8404766818981181,0.8783553727155672,0.24969014536368062,0.7137234605947596,10.619784600156446
32,0.017224934227753175,0.40840214729740854,0.4258828853175539,0.8497539649873015,0.9551528045861023,0.18147412862107137,0.46790332577246563,0.08035024475163766,0.18060999245024634,0.9666080512776487,9.443429041755845
33,0.6846710051143567,0.712638132398452,0.5834077283037944,0.9408797022877685,0.9328256478773095,0.9110611852605371,0.5949138301519737,0.5158666053645009,0.32779927067820636,0.44354463949533474,10.745377335352243
34,0.3119058410717658,0.8426471495209866,0.43445741312648933,0.06657297505747883,0.6056969394492986,0.8391589672161698,0.9692817767924349,0.36865518813203624,0.420810201911073,0.6193581914488082,10.16238304207363
35,0.1146494973092439,0.9083029269715921,0.04845424542517496,0.43463291708347207,0.4387401722744264,0.24338405511044248,0.541647578145945,0.35357497072614175,0.4539209588401454,0.4815504795066642,8.813673804704255
36,0.8313578446363472,0.004641021654701816,0.3764311379844333,0.3190479651415169,0.700024297511645,0.1655982943235318,0.44395276240766157,0.957777564632127,0.9289261647525776,0.6827173416795413,9.430157697004837
37,0.41111672466635973,0.17662538560328467,0.6333989559135854,0.07204538231695823,0.9903017216104497,0.9289488852392097,0.2836981677391902,0.9714327077138957,0.1328539589391371,0.5495696088913027,9.981485106585348
38,0.4893381831424093,0.4283086066504337,0.8612716724656254,0.6302114110735998,0.15662161046047463,0.14583385436305307,0.5332452694206469,0.09339883037636831,0.7798736624282516,0.8107401935040331,9.067983913039743
39,0.8119331602497681,0.2623427667642284,0.6001150840697931,0.31297148971973665,0.8038975313063587,0.18500616377356094,0.015790339295988054,0.5044872515459955,0.5118420309817016,0.8864439273164048,9.152499347519473
40,0.4457969089232855,0.4690091195306373,0.15999695143790083,0.2568274998161787,0.7000748367968253,0.6261715808061199,0.07603401193788606,0.83733089199378,0.05136134545310034,0.9952293974805416,9.186880800776354
41,0.9106760936149927,0.10437281810081134,0.9949215728282201,0.9252027411373681,0.855511857649337,0.9472554527543936,0.17328973358261535,0.3837101214601333,0.7862689466674214,0.1427657188391337,10.293645194766341
42,0.8758316692487937,0.7968705242060383,0.7439453105793938,0.20110573112567032,0.88967510598362,0.581221209187071,0.003962254525226805,0.6703349187290627,0.29516725905012764,0.8027222591702063,10.12975573075032
43,0.8853388291701693,0.2245543000297301,0.0643427381356727,0.44330426039606385,0.9718819616644463,0.8649099118001626,0.7663624096131607,0.7123121974310661,0.8997119900094249,0.5141588076129757,10.045870343880733
44,0.38896408847725905,0.4882968517970744,0.11780525650908236,0.7954333191605707,0.22025711930321223,0.9350168589874541,0.9907052676597713,0.5229085389348778,0.8840664018851444,0.192169720223609,11.153181013866368
45,0.20447585545001168,0.24172864531066218,0.4327194904052759,0.04875337461232532,0.04842164235823021,0.29656651030319725,0.7897981396346444,0.0983671315445096,0.5854430909084696,0.27465294666139217,7.234882027722287
46,0.6878557262899389,0.7996477456401223,0.8081051796853347,0.6834722030669576,0.3870894498451418,0.7320482817595918,0.7459767685941461,0.8501351798722543,0.08433748711526368,0.403653760912834,10.736197721552832
47,0.3646825368901192,0.6190247042954414,0.0036684498629510065,0.4382309263025328,0.47661173294004433,0.31135652274176495,0.8957746520242348,0.6305378950460756,0.1667004813451538,0.8084124612827741,8.993385335308565
48,0.5567992980219509,0.9416560465309559,0.6003183770599596,0.47457756809957163,0.2626372623273254,0.2256178258685645,0.09970207390788877,0.02996079434058796,0.9970634138840704,0.33429105851060803,8.573957812130521
49,0.7333216147245335,0.6776808778171602,0.957607556513293,0.9666856250496613,0.9990161036385676,0.47855798315356435,0.48013580849267534,0.14769074745546618,0.4304587500993149,0.8758207213551809,11.581431049970602
50,0.34113235153787236,0.23543157741828358,0.6299431636453955,0.7637994927369929,0.436600766601977,0.24917754316421814,0.6455764499234985,0.8746370029675677,0.7279507797012401,0.5272645214557949,10.890358669625885
51,0.06287957977591618,0.6671553127112905,0.553720261425426,0.5207789912562817,0.9206431570813063,0.5812049314433195,0.5927499172871014,0.6567493918026243,0.1351973868238211,0.8070535745501084,10.12604706214881
52,0.48896473572085186,0.9582057335916201,0.4380318754145106,0.28007489939354235,0.4565709828084541,0.9530017968135037,0.35901806211194176,0.703727379257095,0.4277270041327391,0.9918238279393206,10.654324903346032
53,0.8240014380215036,0.6930123521236737,0.39556539132393365,0.037547444025331944,0.7402505871988709,0.2536462166823018,0.32225956530719346,0.5284046677749143,0.38554818984136174,0.38610823905001235,8.556456729319034
54,0.7905377574424456,0.5373239381444022,0.4572415706034795,0.6145738417626827,0.8763015410145941,0.9558942422911485,0.1018882282553275,0.6223728647670695,0.5304411382442159,0.5650062074394786,10.292220015887967
55,0.8143692205909104,0.8938512816302704,0.12894203858053133,0.22428652107538827,0.0976868077424553,0.04086394087835932,0.9367626889708004,0.4103537561438444,0.012890741181707965,0.057131630166645575,8.93091407547083
56,0.29655595678391355,0.8784474629814274,0.4140527457267653,0.7549889532919875,0.6250825538229606,0.8224051744395189,0.8753685703191382,0.6474441360109269,0.3267416887131771,0.5610286621714351,10.424051015266302
57,0.3343436370171192,0.6292039395913301,0.6195835920976535,0.7244987441693026,0.43456785517271845,0.3130906704953773,0.716217622697213,0.037405435372959484,0.6587252375672935,0.40244054224258285,8.763759809293054
58,0.21771207999117947,0.7622822455771465,0.9467568980920777,0.5093484009849877,0.8137059509683127,0.8346848931218691,0.09002189957443918,0.20107275466166596,0.8823848848921664,0.1118930452273954,10.72667574451241
59,0.625227874077907,0.612942257725904,0.44143015243783323,0.0678781042753871,0.6261802790882455,0.7495422212441536,0.6245098506106558,0.1802131913485614,0.09084108414281267,0.9500562200158329,9.72383236841656
60,0.41817361971922085,0.7258975099654761,0.11616148397603909,0.7032720147743011,0.08741575631831167,0.2576866953615742,0.6249907675275764,0.20106350254381644,0.9218798988169373,0.16660823047197937,7.826548370670192
61,0.7339583772307431,0.9598282322227477,0.08021420882746255,0.766585789718498,0.5303213431192775,0.18107624150844837,0.6310861076113118,0.895689458891837,0.22340513075338175,0.55063219558773,10.135564224638438
62,0.29085055667632254,0.8970669213621131,0.6681424281106528,0.31543381800885306,0.7250371731101234,0.7535440453102441,0.956151067746411,0.4886228539610731,0.8146237015591459,0.34626043696873887,10.678248924895389
63,0.19815866356720535,0.9827701445926488,0.10286278013054806,0.4758288932440963,0.7473211959050987,0.1944293296664794,0.940198031117458,0.4348016214515438,0.5987398187146648,0.6092559900206438,10.589445778622231
64,0.16005949384579077,0.3374840937838166,0.5871496635025325,0.9681988428359457,0.7319205369255354,0.33113060259971316,0.08695878350771802,0.7436267975947949,0.3869740938197136,0.7097467509264227,9.392084492137561
65,0.23551514390639539,0.7177665094458481,0.9998274842467948,0.5665458981341344,0.8534614048744554,0.33958619818662816,0.8206234663905527,0.7673672106205452,0.5995050165517645,0.5894562586065649,10.72643791841335
66,0.9703276736085238,0.9739140322067059,0.7118778497898011,0.3189780204298689,0.9811859524797693,0.35394635379203665,0.24913625786694438,0.6135051033767908,0.3725358535756983,0.9405518381009443,9.982973442044207
67,0.5090025640381853,0.24991790594769459,0.39709190384672755,0.9802137507156314,0.9284339483308085,0.6274498837482205,0.24068166442810823,0.41499108179383937,0.4073618329462374,0.5752352494168226,9.500499406297804
68,0.2063273874760161,0.32442899565923766,0.49709737574545776,0.07214472896000468,0.44779611725587665,0.18640643438698,0.6397533323158867,0.830419929806942,0.896275248307966,0.42177977940204725,8.73384680441226
69,0.5147914299004287,0.9735054276342016,0.7594312630503467,0.798244101248513,0.7387157633308793,0.7669564049906175,0.8268524019019398,0.9798815964443097,0.8375675406069899,0.7156225775031393,11.829369052084152
70,0.06595307034615272,0.18737265630237288,0.1258146216767846,0.9585991154619534,0.24282153587697275,0.33201505784393004,0.3216064001985185,0.23226268843699094,0.4272761528287038,0.692224690907415,8.663646933812988
71,0.9198799473982912,0.6910684158807581,0.7765501605480207,0.29357729479081296,0.7723640222852615,0.8335872439173598,0.9808206266081542,0.40687995085548156,0.9611935126958226,0.8594646621182881,10.964923486260584
72,0.39921447527307885,0.6890183990146818,0.31598641594615884,0.31927697149120293,0.5573150181115748,0.5444824944894255,0.7717010673215932,0.11146106575407644,0.7046777228212266,0.1518509578015712,9.088890278066247
73,0.856696019636503,0.1452988135733967,0.41998144813967986,0.5838984488265472,0.7677017229149292,0.029759358526342594,0.6410144248785578,0.9152438308450027,0.36682864799373804,0.7005647501809317,8.750031872421385
74,0.15206466835973032,0.7205172244398698,0.18784291475934378,0.41434579513256187,0.9846991529262129,0.7428431313102031,0.9647184526359318,0.7681208135608742,0.5778798967051895,0.3924740244275058,10.679568567738029
75,0.1604155726251294,0.03522408072222638,0.952897049945169,0.7722403049706424,0.4153965017922747,0.6449446931219983,0.801317211515,0.7192806230940247,0.45764597511963767,0.15408302102743787,9.702686220743834
76,0.49879173349955797,0.9158622807939297,0.020453628292649517,0.25976328312794683,0.5034947096470473,0.2634526783390069,0.152964564881249,0.3308299431861367,0.12675376418288564,0.8840915209753517,7.330448419064803
77,0.46480263989168236,0.4138219233424829,0.9087558410820102,0.19573920567442404,0.08533107748941926,0.29091057638450035,0.034054827202051,0.8239956344587177,0.8905525160066944,0.8694609092140834,9.298906404740652
78,0.4910233121968427,0.2926884783580148,0.9766273596645573,0.18423913982176132,0.7915690486300099,0.9943384993365553,0.5126257439448041,0.5348179986576794,0.3270914440200793,0.8452924031850453,10.86754425776867
79,0.9769794096393589,0.32582057299403944,0.7865921791735174,0.2226726713006012,0.1847394844246315,0.6653406939293286,0.8818734440271907,0.30752954022130896,0.33066907705588033,0.8318139937208063,10.444442494713865
