,0,1,2,3,4,5
0,0.0276947476785947,0.7137763640122201,0.31347840552630424,0.7250720650183836,0.6516207430101572,3.298796750458596
1,0.38224653270754705,0.18013064820132552,0.36782130730947094,0.5080098831850245,0.0827093883141613,0.379264696558126
2,0.3388427430958024,0.34752849722503876,0.22959546699614897,0.2570094952457075,0.4242208449290089,1.4830073152253462
3,0.7750299350417046,0.1828917505790547,0.0050825492575197195,0.08155860486291389,0.9024476656315703,0.3660834689879384
4,0.21319492712183252,0.4098113551804472,0.13256181703638892,0.17035547359967973,0.847387980331883,-2.7537959877183895
5,0.329041422311359,0.947014198013231,0.8156528557993812,0.06979513737375342,0.33033831076756126,-0.819321794712194
6,0.23324985665188736,0.3867382149738485,0.02368101187631888,0.4850318493473861,0.4324555929660968,-0.40330695303326425
7,0.9913811825953005,0.1353217318391906,0.22194836123585393,0.1490490070380207,0.29095384207039376,-0.17105849387237165
8,0.17228963813399267,0.6318327681685169,0.27079747432329504,0.7144493219444062,0.11179877403606098,0.681037652378607
9,0.27974743144661784,0.7924630805213291,0.07650273676230401,0.6309917629299754,0.9307251280302242,-0.12917355084722715
10,0.5393583120351476,0.4393561643934094,0.9399763507015068,0.858878491138803,0.15253421163588876,-0.41289166289618917
11,0.15025183775861783,0.08150731982613058,0.36977748943908584,0.24139770399097982,0.8614336088056826,0.3689626636241664
12,0.4632575544622518,0.7850923344928301,0.3084966105226692,0.7273669518923254,0.6654546807172375,3.425852317495581
13,0.8253388568436686,0.2721947663156512,0.8369570908338145,0.3850426595377522,0.2620995278838777,-1.4501765910258058
14,0.5343330804293772,0.8656434077439749,0.2954824839945067,0.058739834242807376,0.7606790665018127,0.4350654956433664
15,0.42560329721101975,0.44812468077994794,0.5744205405420039,0.4648464759052976,0.02279729570274458,2.4128181563914057
16,0.20806634962174309,0.6930213294716322,0.6606182455602622,0.6417720924058762,0.43507665451287125,1.7559878924357017
17,0.4400769687500462,0.340734805690716,0.4982977931204423,0.7296113674005378,0.2837762683867048,0.5598623037220137
18,0.021279444336342546,0.3437632098543544,0.4977617697352502,0.4561966728936582,0.08665904948117187,-0.35833762926080126
19,0.10593211344143338,0.7610386197202194,0.937192990399167,0.7597209508369571,0.8854043762026478,1.5003219877867058
20,0.7828323943256432,0.14227039486089832,0.7210388516288486,0.4162907714313614,0.18882834595292852,-0.0862724563682743
21,0.18345977881460307,0.02804757470657826,0.9795383747857094,0.7031825672947971,0.9354121343228178,1.54947042520922
22,0.5198327735492929,0.35914533288426054,0.7806833408766065,0.6909906668337965,0.418325404506771,0.45676406879641374
23,0.4539758677481337,0.5678080655054449,0.1522142699931599,0.8947831091112461,0.43085918956468394,-1.1422811924708047
24,0.2724391084265184,0.6525189043320061,0.09332851391482921,0.6699230181558172,0.45565640694305143,-1.0452304876918042
25,0.8782941170289175,0.618602539809394,0.6943465780797965,0.035835885221920716,0.8427529843674856,-1.4499668188015113
26,0.1279874630692821,0.5004420510756054,0.26275084499588486,0.9920041687104453,0.05064402379261013,3.296032659633901
27,0.05878220749253482,0.4824070548595333,0.5138810711200172,0.7733194765863199,0.6083050674067034,-0.000456206845290838
28,0.6487273733647738,0.9853718332376626,0.3782129479247407,0.4078329048281767,0.5173546796381311,-1.389706448944047
29,0.089643802260568,0.09022941981116606,0.6875027483089341,0.4743122032033924,0.11891023567743575,1.402847136341228
30,0.050640786509101754,0.4397804724174966,0.03326193327545868,0.4496045308240999,0.4468609971530856,1.3310952659860478
31,0.17819519681330076,0.008373297808208502,0.7779831663585371,0.3596861632552253,0.8295583056680534,-1.0288140161110721
32,0.36326728442352973,0.3679902496379146,0.6532805354193526,0.2356858263557733,0.5192007832026433,1.0244092097910076
33,0.24096720741591582,0.2627716388308804,0.276346284262485,0.895287981683562,0.8147594185196411,-1.8938549781827874
34,0.16110036635912406,0.9842773792391206,0.7516619211639257,0.5516647320068194,0.7559909036951873,-0.9060337435845973
35,0.24197628223803314,0.1926142259516197,0.8220924573695614,0.5943392490231013,0.8613578863753137,-3.0523142105760863
36,0.9001121511882051,0.8208091212391034,0.24765677202076009,0.25455940146013856,0.05015023046359646,0.9817055916028301
37,0.3641575243114742,0.6767656863950346,0.28574223632549844,0.9541798162886024,0.8531056068458936,1.5866616843110197
38,0.43876717617276895,0.23895956439936705,0.4426526399962598,0.4880082614499185,0.7246220028031727,-1.158468201324618
39,0.10051410435785157,0.6025610837077424,0.25661287615560835,0.2781969549018818,0.3836170439854043,2.2766080271670317
40,0.027571156550381115,0.3360303378891657,0.015821981092556725,0.4887317825972136,0.6403972658729407,0.6715487761220162
41,0.8478715361082647,0.9112552767234363,0.21917618287444596,0.9834751262302299,0.2552656747276868,-0.715253300027584
42,0.08414436988890195,0.8109843308486451,0.7102067155004246,0.8709268659726975,0.1640727806169272,-0.056384285019261515
43,0.27573455869467234,0.6774360932943966,0.6260141924046608,0.6580425404414296,0.7300001531932069,2.213019153076674
44,0.5345432046214895,0.21716360698410786,0.3528761946878225,0.48479012386425835,0.10738398592664367,-1.8817544588703683
45,0.6375175440521003,0.204849577208303,0.7243619468686056,0.1687259893381411,0.16043658535809469,-3.097444935806044
46,0.2453498052555294,0.013510560059032839,0.6037908410779121,0.12533388945657353,0.16978491063745438,-1.4877617574069981
47,0.5943296344866243,0.31563402621352854,0.9073621574923277,0.7495126484056366,0.028874585483025905,0.13297803446867096
48,0.9266671155652488,0.5034581961939466,0.20961809240717588,0.6056221716422635,0.9670609674790467,-0.2471320866556057
49,0.219106062149936,0.4240825763642915,0.6503813721357876,0.9108392563795734,0.796037793277683,0.7665163264212225
50,0.98566169282945,0.9646953347562468,0.670977038428963,0.7944354396831014,0.8872562004463719,-1.7924947379258704
51,0.1259425465685977,0.1609144929683518,0.4119466201299551,0.9152391139624904,0.5674344933739857,-0.546533069183573
52,0.6887305947913926,0.824425101055103,0.8068889916456039,0.06314694206549687,0.9694874952526444,0.2839591606492856
53,0.9943712129930372,0.27707327275091387,0.4036135519403907,0.08460718091538866,0.44756047284485556,-1.4604133986088659
54,0.8846208926463778,0.8449958550294966,0.6822409788484811,0.5159581093161171,0.5577632878140397,-2.3627325333766223
55,0.35574966863418833,0.5139448383657432,0.6573701380209185,0.16298947308531775,0.4748142278690809,-0.4288576023871085
56,0.3610416001276625,0.8869600647715888,0.9025161152934353,0.8754812217431972,0.9246536245298624,-0.8996438507771725
57,0.03919437710738349,0.7014367312577817,0.015093782682110923,0.8313181129065793,0.8182600296995632,0.283283168636712
58,0.6452178562407078,0.6497495425471915,0.20943297820723605,0.579013316406955,0.16689678392177243,-1.446742649233772
59,0.0371604470330259,0.04171569493199301,0.5839794306384152,0.20939294171707057,0.04588615973762833,2.459519679955389
60,0.5643242395351423,0.151179751753994,0.2062700503804782,0.4541016579143652,0.7091657809145788,-0.5953257977532364
61,0.16550776022169478,0.5509936633822768,0.7261458785780268,0.2496900905375924,0.9402376131005957,-1.1732071310317604
62,0.28127414539802176,0.016985514301292803,0.6717286689537058,0.8228022725324055,0.15980795179779828,-1.4851455034645453
63,0.587063344132558,0.8730311104516006,0.6085799569263969,0.08560028532178943,0.9323678080522829,-1.224208609215964
64,0.8854102405115449,0.6236958839074521,0.2836072492936882,0.8980785659751693,0.6077547493711863,-0.95022180695467
65,0.19781241206049538,0.2843748903357579,0.7238099093425542,0.5363625940488694,0.30451354102120953,-1.8650675443183193
66,0.21103065365879314,0.6190225162926849,0.818735733181101,0.16644774752092506,0.1298498421543779,-3.74721906713513
67,0.34185850124679773,0.9730733720305109,0.07951470521584725,0.6942559805359051,0.9536659095707835,0.11168463926402125
68,0.5229093196246023,0.9609908677455441,0.4363688993060113,0.22071537569299782,0.4730280144110237,-2.8895420979947404
69,0.4667929513035255,0.5819883637124311,0.7850088964745964,0.7272619447062716,0.036594304166365554,-0.17207140513168073
