,0,1,2
0,0.055460064752616,0.4903293649289492,-0.7346281496535116
1,0.8911481324134619,0.21088437411403826,2.3032232346370183
2,0.05985818410991672,0.8207240303137645,0.6406988932434297
3,0.4652497269739033,0.9491986916794716,0.1624676108323091
4,0.1105523261023702,0.8658746742095983,0.7473974439756805
5,0.23542240283214244,0.37469724632931534,-1.0906484623793151
6,0.3817429657620637,0.6378585965676774,-0.5112177254120693
7,0.44502421421813154,0.3347290804152496,0.010690669108300466
8,0.06471994961059868,0.25085712420296813,0.7712703694395315
9,0.37836774249583827,0.17635912470698833,-0.7723345919649032
10,0.4830667572934544,0.03988454881383052,-0.1908265080210267
11,0.29446461401418145,0.6795935938701668,-4.694732235805118
12,0.4516514702311786,0.8363762169600352,-0.6240478894752718
13,0.5981480801028305,0.1885143460338713,2.610036596807924
14,0.9537802142363161,0.80964053481312,-0.30787899098908
15,0.9847385660486766,0.635931897394368,1.3912903684894167
16,0.6924321063029298,0.7205102556137135,-1.0106581516326407
17,0.7116957348402764,0.9830484810289111,0.8527645586969566
18,0.6139207720598281,0.6643877685248437,-0.793130966325382
19,0.6429415681108221,0.44129882758203287,-0.01689724673808679
20,0.38002464338622965,0.3629740037721185,0.6752386308702109
21,0.9074374627948552,0.0429420617201296,0.17001991988897336
22,0.36192342403949973,0.9505594511055189,-0.055179431570809845
23,0.43003906865188113,0.3872337355427,-1.0167626301929222
24,0.647667905951354,0.837463820161548,-1.8502146523788876
25,0.9255517149724058,0.002377693278795112,2.3517863860014474
26,0.816111177325252,0.7616132656120498,-1.27282849172355
27,0.7310150529513747,0.5755875580826674,0.409307599718684
28,0.05262067105131807,0.743051649875317,-1.1398418641566548
29,0.014723450299674812,0.37983002615023376,2.926270815097692
30,0.018185482882669968,0.84494177838328,0.005115073544613602
31,0.3322748170459292,0.013751659875751887,0.2086394716629651
32,0.9797295376822639,0.953871996849614,0.986648624943547
33,0.768678019765781,0.7426084898642408,0.8084444573517369
34,0.8695313148829399,0.48083566415959,0.6566030612706398
35,0.7491449741987566,0.2900952475874462,-0.3958332629667316
36,0.3260035387625042,0.710734402158007,-0.40311410876773257
37,0.2966291439520814,0.6897037247231459,-2.4513238893154923
38,0.5641781755801298,0.8576145070632697,-0.2668794021382547
39,0.5239810776190655,0.9130802157850988,-0.5003488475496038
40,0.21778825677364344,0.7154002302838488,-1.692593935604703
41,0.9124988417171063,0.8601390429511885,0.8001076571855459
42,0.2737988886914422,0.24183615173232964,0.1560165143520015
43,0.40498747444563055,0.2623017767991681,-0.9840174553025778
