,0,1
0,0.9762869247272833,0.9767867031597182
1,0.8516992540697185,0.8520972436698846
2,0.7072633828844845,0.7075433675601817
3,0.517734459547008,0.5178595980193379
4,0.7217480361356018,0.7220398548550089
5,0.8423206841899021,0.8427110114453802
6,0.3658627004006315,0.36586375878593075
7,0.12724215501118452,0.12704825905997225
8,0.20581985713795747,0.20569015961424314
9,0.4207211995052561,0.4207670775949001
10,0.28082118104509557,0.28075276002762656
11,0.33501948100080003,0.3349953403012335
12,0.3792678074247732,0.37927981785840287
13,0.33356422813483355,0.3335388984854368
14,0.22271057741734435,0.22259467970772356
15,0.6819451913733241,0.6822044909432201
16,0.631191101517648,0.6314089347087921
17,0.9214358043840488,0.9218907691406288
18,0.6209270145709003,0.6211364619448998
19,0.16595499637553135,0.1657927290348829
20,0.08316061733093538,0.08293070651387474
21,0.47382052567976785,0.47390978621951346
22,0.04516354495321795,0.04490259031290772
23,0.11626138910984696,0.11605852181072668
24,0.6897424521748363,0.6900081221509506
25,0.70605770425615,0.7063367038855821
26,0.43139031707654896,0.431444911895651
27,0.6570281427790651,0.657267084979194
28,0.6798725898329265,0.6801301960756301
29,0.03358606309847112,0.033315649589940766
30,0.031349829324369693,0.031077588800185685
31,0.9279522268439366,0.9284125155545584
32,0.6786684366815686,0.6789250591243305
33,0.47581773291865415,0.47590862518802085
34,0.9762019736751777,0.976701682702122
35,0.0917099460149774,0.09148702004785286
36,0.4109404398467177,0.4109783270003478
37,0.6574889353417832,0.6577282540120446
38,0.6481347840449666,0.6483664603206607
39,0.984916372672959,0.9854232014132203
40,0.30628552919006946,0.3062379126891989
41,0.4242351314614089,0.4242838804533549
42,0.2156218501616226,0.2155001609217017
43,0.4302739428596095,0.43032762559465604
44,0.9980196310480816,0.9985371652246182
45,0.9491066134601667,0.9495841854244176
46,0.8946579046317362,0.8950909916926177
47,0.18773350452133875,0.18758903034514246
48,0.9234038040591445,0.9238603766826006
49,0.0030541100413471467,0.002758751754315225
50,0.7317098050199176,0.7320097625609006
51,0.9794356378845283,0.979937988833439
52,0.20941773603102876,0.2092909779947391
53,0.4820194236232498,0.4821153827090325
54,0.6737323394351878,0.673984929058554
55,0.41994247649188843,0.41998771836042187
56,0.14258243964717288,0.1424010767953558
57,0.0422168585357372,0.04195349643594154
58,0.2764504088312374,0.27637841686812487
59,0.5650170285256824,0.5651807971245537
60,0.3725009907633513,0.3725074726694589
61,0.7883469959322387,0.7886932263788433
62,0.7606080132012542,0.7609315807419259
63,0.9010723669612902,0.9015106946742102
64,0.8215518166682283,0.8219251756413604
65,0.7235870206907774,0.7238803418709769
66,0.9851673652497602,0.985674399052378
67,0.5592103481921061,0.5593693727002709
68,0.1924398493590299,0.1922992202932105
69,0.15436587298583282,0.1541941372657642
70,0.25290559839172855,0.2528143701851902
71,0.5590764106478404,0.5592353257282732
72,0.8432494068792827,0.8436404929064563
73,0.2750197255853163,0.27494656474589224
74,0.10743282096744211,0.10722274067816734
75,0.38658725159562923,0.3866052420565849
76,0.9817692072086622,0.9822734646969218
77,0.8237820309104039,0.824157211981198
78,0.7582237639977839,0.758545383593358
79,0.05950774688049565,0.0592585115343684
80,0.5524591764816695,0.5526126852443258
81,0.9330069715653564,0.9334713900310325
82,0.17673352827513356,0.1765800670560687
