,0,1,2,3,4,5
0,0.600645180628171,0.2837215838784609,0.20965083743947033,0.8919349098507361,0.8783282737710058,-0.048582799059210924
1,0.39806716221797833,0.7829390715632027,0.9538031308967414,0.977795635078057,0.9818701656025631,1.0564257570621294
2,0.8702379969673909,0.6265166572909132,0.5031663995658007,0.07067319396901983,0.02597400066615352,0.12725538139784615
3,0.08136477891261595,0.0880844402941291,0.07384353617766237,0.5331185656030423,0.533854391220186,0.9926472818311881
4,0.8070349403591122,0.4090749000919526,0.7938387582592916,0.7333943831548424,0.8719048738179477,1.5995415326561642
5,0.7962792488048294,0.4160630321682305,0.1031087300787531,0.9035818937821566,0.3983757929175592,-0.5530831333223574
6,0.8703598819313747,0.9849132103115351,0.02476225237816676,0.7919503688066761,0.24876436491601805,1.4198479276590783
7,0.7997559728231178,0.5504713842224255,0.00979734831557566,0.9642706210865064,0.04640742894720984,0.3107912838943797
8,0.75993407900418,0.21588382856872124,0.6653467825286411,0.561385492165192,0.7323330147546009,1.2668161870166337
9,0.3046440781108153,0.5991342650832526,0.3636590161536628,0.8641196539178313,0.47206546947737293,-1.4387070740793528
10,0.9504025366190076,0.5520477373595506,0.07338421234527337,0.8733090104498541,0.878379843343927,1.4971172605400511
11,0.0358613645166469,0.5744363891108085,0.5247798829725739,0.9517846479068197,0.3027455078909004,-0.10524189583277022
12,0.6748876389530263,0.4764656090930529,0.1797727352922035,0.19061122493646676,0.2558519011891345,-3.2179298940909318
13,0.23926096478018488,0.2666165923135334,0.5345151971339891,0.525152859644078,0.7878537009014963,0.17462169329310218
14,0.6961092340839654,0.7453295512056337,0.06136576960792328,0.1630974548469969,0.34031001727129995,-1.339689764675135
15,0.532096633109895,0.4880191832197397,0.8378448921522362,0.5925549305896533,0.5753907562246483,-1.1600406475433938
16,0.7318671860202937,0.5477931034146721,0.36554250742460526,0.15824484914566894,0.7207554850534155,-0.9460065163200526
17,0.6289604133039471,0.3923481830122223,0.8936688654887606,0.6074819916947446,0.4864496054868974,-1.2180729021485577
18,0.4168087149725028,0.6268143478239553,0.9793587977191669,0.46970049236417766,0.8222108380813848,-1.218590585341561
19,0.9727579373404622,0.0589857947063952,0.8556144995583527,0.08291176172961912,0.16957730401462234,2.654960660637678
20,0.696263635885806,0.7439349558532266,0.4512074451333059,0.7244618017223537,0.7904895387297635,0.08551557829728107
21,0.3217585388607841,0.695987142952693,0.7065159219386836,0.4519233765778524,0.7833544875471985,-0.01080207225785823
22,0.6931106750770766,0.2749351182951396,0.4807855636050127,0.8779289548354235,0.29939973863181224,-0.9104246280151349
23,0.28945109655504586,0.5702168466219609,0.24534342536607678,0.9156174235711253,0.4909450677160163,-1.21877461051521
24,0.1361025057058376,0.991844756488069,0.7183564424204941,0.9517906778342194,0.8196069263505776,4.477377316493911
25,0.6524129528582666,0.62577139044975,0.004493143804372157,0.03839318472948816,0.7357860001259117,0.6725716326963862
26,0.8655723203298566,0.7408519269274133,0.17156198815932044,0.18980169063315055,0.41933018875770267,-0.8243756334881134
