,absorbance_1,absorbance_2,absorbance_3,absorbance_4,absorbance_5,absorbance_6,absorbance_7,absorbance_8,absorbance_9,absorbance_10,absorbance_11,absorbance_12,absorbance_13,absorbance_14,absorbance_15,absorbance_16,absorbance_17,absorbance_18,absorbance_19,absorbance_20,absorbance_21,absorbance_22,absorbance_23,absorbance_24,absorbance_25,absorbance_26,absorbance_27,absorbance_28,absorbance_29,absorbance_30,absorbance_31,absorbance_32,absorbance_33,absorbance_34,absorbance_35,absorbance_36,absorbance_37,absorbance_38,absorbance_39,absorbance_40,absorbance_41,absorbance_42,absorbance_43,absorbance_44,absorbance_45,absorbance_46,absorbance_47,absorbance_48,absorbance_49,absorbance_50,absorbance_51,absorbance_52,absorbance_53,absorbance_54,absorbance_55,absorbance_56,absorbance_57,absorbance_58,absorbance_59,absorbance_60,absorbance_61,absorbance_62,absorbance_63,absorbance_64,absorbance_65,absorbance_66,absorbance_67,absorbance_68,absorbance_69,absorbance_70,absorbance_71,absorbance_72,absorbance_73,absorbance_74,absorbance_75,absorbance_76,absorbance_77,absorbance_78,absorbance_79,absorbance_80,absorbance_81,absorbance_82,absorbance_83,absorbance_84,absorbance_85,absorbance_86,absorbance_87,absorbance_88,absorbance_89,absorbance_90,absorbance_91,absorbance_92,absorbance_93,absorbance_94,absorbance_95,absorbance_96,absorbance_97,absorbance_98,absorbance_99,absorbance_100,principal_component_1,principal_component_2,principal_component_3,principal_component_4,principal_component_5,principal_component_6,principal_component_7,principal_component_8,principal_component_9,principal_component_10,principal_component_11,principal_component_12,principal_component_13,principal_component_14,principal_component_15,principal_component_16,principal_component_17,principal_component_18,principal_component_19,principal_component_20,principal_component_21,principal_component_22,moisture,protein
0,0.00020488800024562467,0.00021000905889594968,0.00017272823296698655,0.00016848401473459516,0.00019901603540794827,0.00017967466150521855,0.0001403540835508663,0.00018446218206854658,0.00016804501898853397,0.00020109187271786068,0.247254162972797,0.00016708512245864574,0.00016478817492678825,0.00015354449870203163,0.00017801038165196593,0.00015971729138556832,0.00020033308608616795,0.0001608975078974974,0.00016820523865296148,0.0001438624955343562,0.24412174018273114,0.00021371856210109386,0.0002214580728911946,0.00015172895746454489,0.24240017751410192,0.0002056361718002015,0.00022792849585570054,0.00018286521193549708,0.00018825094943698828,0.00019258548435711952,0.000213589949667328,0.00018580013908540754,0.00016125595803117947,0.000290641219807649,0.0002377388359745856,0.0001980849555901006,0.00021059044530345825,0.0002469063667136011,0.00015275500300331203,0.00026329828316223923,0.0001796868496443645,0.00020491324977062143,0.000261680971325785,0.0002545265132652463,0.00018724434985367862,0.0002200771176613511,0.00020994699484462836,0.0002500876972541966,0.00013784005057012152,0.23470354578914765,0.00017565023918936966,0.0001598396999712581,0.00016976495718150515,0.0001640273608637232,0.0001607997644407943,0.0001649637916966623,0.2389496909566463,0.00015971279397815905,0.00017818663413013316,0.00021075672496879267,0.00019108834552044175,0.00018555358789337025,0.00016193776001684852,0.00019818731765577002,0.0001374106953313458,0.00018902364639126524,0.0002232656225773953,0.0001652212438133855,0.00017688624170635915,0.0001494969648385613,0.00014034356981604962,0.0001504970763410656,0.00017982639889671742,0.0001691028578978995,0.00018913956832593802,0.00016510612533903346,0.24123042530108574,0.00021351183433779655,0.0001682127220836877,0.24014353858235649,0.00018871717279617475,0.23944568838600688,0.00020093838245849273,0.00021664490219303805,0.0002233870955506978,0.0001682996660419538,0.00018645983488639595,0.000216087643859299,0.00016478001923064052,0.0001653839479813351,0.0001948371384558452,0.0002053373087235942,0.00021246201059204933,0.22908379360673092,0.00018059023087828557,0.00027002550200477923,0.22811321092059877,0.00014189420392426077,0.00019831586006057898,0.22694593523754636,0.0008144824648598119,0.5570387326734877,0.4997394624868167,0.9980024434549672,0.7506723795744998,0.21726692242292356,1.0000000000000002,0.2579517150059771,0.2734697543093306,0.3406019100861868,0.372666697826852,0.3825569381126329,0.004299121410090097,0.9993975037780809,0.8338998017816603,0.7133472685346471,0.6509268910662456,0.8392935551186441,0.9988698659443999,0.9966526462294403,0.28151142004716984,0.24192882083289058,0.6324200913242011,0.5486111111111112
1,0.00028544740223576984,0.0002938780783246753,0.00024271717237992992,0.000237743959327551,0.0002819584861303919,0.00025553428554839295,0.00020035503958519964,0.00026425310666485164,0.00024153519256576484,0.0002900029659491475,0.3577427145246591,0.0002424700224978951,0.00023981696850988005,0.00022404826181599566,0.0002604026844314297,0.0002342256604994027,0.0002944953841999325,0.00023705384358470945,0.0002483425537048087,0.00021289031216207535,0.36216695911740393,0.0003179595587105925,0.0003304777664236261,0.00022714111037716914,0.3639973372884723,0.0003097395863705312,0.00034429882239643333,0.00027701731345403005,0.0002859802184518895,0.0002934186863057793,0.0003263977712718867,0.0002847669302965649,0.00024784043587366446,0.00044784557901573693,0.0003671185997445965,0.000306447197406179,0.00032623404162691167,0.0003827902464371844,0.0002368652891513344,0.00040804915658266606,0.00027803160899238135,0.0003161686359934491,0.00040204033551953944,0.00038874903037625617,0.8871762452347043,0.00033043880610625896,0.0003117796817028377,0.00036686635497341154,0.00019947135630697796,0.33461608541962773,0.00024637289646111294,0.00022034005268447828,0.00022991313645524217,0.00021840692135997517,0.00021093866949822892,0.00021382554899975436,0.30693557578502884,0.00020381424951180507,0.00022628321368998235,0.0002665964693521521,0.00024090717432810257,0.00023326479165580347,0.00020310704444635893,0.0002481442706084166,0.00017185393255994173,0.00023628599895172617,0.00027912935317808024,0.00020671663673054981,0.00022163788258848017,0.00018775010757720776,0.00017678635177427503,0.00019025518783591486,0.0002282824187113615,0.0002157220202563011,1.0,0.00021307974498647314,0.3133193794541913,0.00027924261948655826,0.00022164664815449713,0.31886797940723066,0.00025262733411946685,0.3232869477773638,0.0002737227501120273,0.0002978098302005816,0.00030991107539954095,0.00023565117684847458,0.000263487757668708,0.00030819333460948466,0.00023722466306678655,0.0002403592614198054,0.0002858890617534591,0.0003042045999812386,0.00031775903337881884,0.3458525312652032,0.0002748692865264538,0.00041401685023693914,0.3521767892581933,0.00022046381397985732,0.9999999999999999,0.35669416129380827,0.0011560915422744416,0.7070867817154969,0.22459904716878198,0.9976837770181267,0.5616565746497304,0.42682578305933555,0.002295059460492696,0.4610695217920576,0.30656767674227714,0.22063281310660765,0.23006802085166284,0.2680791880716702,0.0020550386336144213,0.9992844992268591,0.7257169568875113,0.6420361983443653,0.5425658685995607,0.8388915281355933,0.9979033508749806,0.9968887550977026,0.2816673448113208,0.3381228922805035,0.3013698630136987,0.32638888888888884
2,0.0001919110913172372,0.00019724828321463265,0.00016264687931447997,0.00015905204579603788,0.0001883245289344633,0.0001703873738023653,0.0001333547259838218,0.00017554859536987545,0.00016015847282073903,0.000191854588040758,0.23611796508911131,0.00015964742776409385,0.00015747335789900415,0.00014666921230471926,0.00016988021088338223,0.00015220273454778267,0.00019053470575706782,0.00015263992054302927,0.00015908998661629925,0.00013560054367095726,0.2292854117504688,0.00020007546123436025,0.00020678546238471495,0.00014142475464621717,0.22562587345891683,0.0001911873046796989,0.00021154691479638877,0.0001692360786778093,0.00017343388391712425,0.00017633651043133416,0.00019412812551710703,0.00016754288535192937,0.00014428440822049403,0.00025815996255257974,0.0002096677474505089,0.00017336713602924376,0.00018274293903306968,0.00021231015362564167,0.00013018986000107882,0.00022269142325403784,0.0001511699021020784,0.00017204272488932962,0.0002200924728047004,0.00021520202332777868,0.00015949616863992274,0.00018889510988793188,0.00018118924286278078,0.00021610561800787368,0.00011869017173382818,0.20038263911665022,0.00014799781431161052,0.00013239683164774244,0.0001378660763382229,0.00013046828858100578,0.0001253546950339005,0.00012626311356547218,0.17988076625217364,0.00011839797556853905,0.0001301280434060436,0.0001515924993059785,0.0001353216933830567,0.00012937303970493748,0.00011116468416674016,0.00013395265733372533,9.144404671129205e-05,0.00012388404417967912,0.00014415181699961284,0.00010512282922676974,0.00011095279999513165,9.24916605196535e-05,8.567727342095822e-05,9.069940134752397e-05,0.0001070498854723993,9.951048856332188e-05,0.00011009770430060338,9.517250382443164e-05,0.13777446586230946,0.00012093235249933368,9.453361222890478e-05,0.13409659404903862,0.0001047867546597282,0.13225851959298385,0.00011047833142374252,0.00011865788830006023,0.00012201614544154245,9.179680188016676e-05,0.00010168060321457512,0.00011789990677959778,8.997862967718192e-05,9.03780583742578e-05,0.00010653550980425518,0.00011235281399160505,0.00011637587371956073,0.1256975646052142,9.95109771274906e-05,0.00014958554245908485,0.12711018934043727,7.95979905739132e-05,0.00011209865202388544,0.12931959802614978,0.0006130009598667588,0.8054020752179591,0.6224017165508964,0.9971618190746929,0.2924678311690721,0.5971126972213427,0.0018201042248429532,0.3515639698804172,0.33795246400135065,0.3266907368584517,0.46114453193735705,0.26415110888359855,0.005152617778825913,0.9994827610241437,0.8817454738225026,0.8065123840806914,0.6351868100148221,0.838461979661017,0.9988533843132636,0.9961858983992175,0.28144546297169815,0.1876846730459844,0.8721461187214614,0.8125
3,0.00028110690119672146,0.00028851292502123744,0.00023755789139305898,0.00023199787258051127,0.00027430429874887173,0.00024780832026588735,0.0001936497304330006,0.00025450644370657077,0.0002318160259275916,0.00027729679744694995,0.340754553831507,0.00023002782599977872,0.00022654299849337266,0.00021067994639105035,0.0002436555801123612,0.00021797982581537407,0.00027247639823691297,0.000217956127520198,0.00022679561332906333,0.00019303141857979623,0.32597970996954473,0.00028411976475076846,0.0002933153186001927,0.00020037911228893107,0.3193735620773822,0.0002703458220944775,0.0002988165249508056,0.00023873717608203604,0.00024428943738510954,0.00024794291222693377,0.00027246229230186946,0.00023470150814579142,0.00020175061011600633,0.00036033430309568627,0.00029209523298450585,0.00024108009587718202,0.00025358126010007517,0.00029412817955247635,0.00018020612421955823,0.0003082935081358659,0.00020955493736071003,0.0002391152960854844,0.00030711702418713773,0.00030185163908808346,0.0002250578101918422,0.00026827189962410226,0.00025902412488033833,0.00031078792932941234,0.0001716310810862871,0.2914143070587806,0.00021656367550261784,0.00019523370160589844,0.00020541897596654723,0.00019709131178038725,0.00019260791752076295,0.0001976918305138574,0.2869902245861159,0.0001921780908217068,0.00021439813507378276,0.0002530068105830017,0.00022847715291637416,0.00022071573640849767,0.00019154515075862997,0.0002330943892503959,0.00016071151200581656,0.00021986583818329455,0.00025826242778790535,0.00019002193793469233,0.0002022230166111446,0.0001698576180201698,0.00015843967678773102,0.00016876991622296797,0.00020027073733428695,0.00018702661486060554,0.00020773529723385321,0.00018008850967881262,0.2612662962678851,0.00022959517408974758,0.00017954247863021552,0.2543301532823361,0.0001983106881048727,0.2496825838937099,0.00020799044909848346,0.00022271263511747295,0.00022825273896782353,0.00017108130997871903,0.0001887069200403092,0.00021779140928059656,0.00016535909087148234,0.00016516736678703534,0.000193550856074846,0.00020285933595859168,0.00020875583575001447,0.22394327905446,0.00017571406876560887,0.00026166801244219794,0.2203536500330765,0.00013679022425851575,0.0001910423790078031,0.218668731765299,0.0009618078100644268,0.7623067434153343,0.7274888169618503,0.9978072912978614,0.8118534406442705,0.09202082265226841,0.00116191930771538,0.055797088549875445,0.6147529353021156,0.569149778709527,0.28136973759458034,0.4620223029695527,0.0029709168897570294,0.9994592654292607,0.8318576919087736,0.776822774100433,0.5033545392691627,0.8379197355932204,0.9993857458173554,0.9966480228332533,0.28157070613207547,0.28915851541979154,0.9132420091324203,0.8263888888888888
4,0.0002682005997338663,0.00027531487603737245,0.0002267493069662384,0.0002214719897186677,0.0002619007185419443,0.00023669196270283328,0.0001850846278877628,0.00024346900646462567,0.00022198325475781232,0.00026586338488057855,0.3272076966412353,0.0002213294552783745,0.00021849266161460873,0.00020373783178225544,0.0002363633807151511,0.00021223129969641006,0.0002664105713083185,0.00021413276640032863,0.00022403333006609208,0.00019181106643282285,0.3259393719368304,0.0002858816337458818,0.000296917727268614,0.00020394378297602315,0.32656755462646136,0.00027755548176196763,0.00030799613967373487,0.00024720646222590743,0.00025446865285807087,0.0002602771853711831,0.00028869779003359137,0.000251324074883914,0.00021843119181582835,0.00039438250817754603,0.0003230579114935682,0.0002693605639586018,0.00028628319173184754,0.0003356374259466749,0.00020789192461440905,0.00035929920011329225,0.0002462896772390188,0.0002826210663154263,0.00036370662067949466,0.00035673212303606236,0.0002645191974492505,0.0003129251810148671,0.0002997603435781408,0.0003574323876451137,0.0001967890565431721,0.3344921832294744,0.0002498653733634214,0.00022723502041793492,0.0002418857723243664,0.887518581968345,0.00023302525604764238,0.00024226897834296937,0.35563364846501166,0.00024036937479175128,0.00027025529108165255,0.00032115386801537477,0.00029189640001168094,0.00028369486347249145,0.0002476692262797697,0.0003031639207238231,0.00021020076443334032,0.0002891305191374382,0.000341395474300228,0.0002524513576565501,0.00026996890513244587,0.00022785154516578464,0.00021356039314197992,0.00022861084862465272,1.0,0.0002559539097253238,0.00028578699163743656,0.00024907245545544704,0.3632866864651023,0.00032100689936134514,0.0002524465556339307,0.35963904482126763,0.0002820727488935462,0.35734361604769027,0.00029956717849963493,0.00032279750057709734,0.00033284379892178505,0.00025091193899696627,0.00027822148646198034,0.0003226687369485711,0.00024614337781459915,0.0002470656344009456,0.0002910944386957695,0.0003068768610992816,0.0003177127475199531,0.3429048736513749,0.00027039405957301284,0.00040438334356217385,0.341831900019667,0.00021285469044845173,0.00029797789273809086,0.34160573425062124,0.0011679687603903732,0.4528111123318458,0.5174142633741863,0.9978346176420817,0.7469137988307764,0.18925695146470545,0.0,0.30132700889647795,0.3337438056459101,0.639212671791288,0.5439584066514165,0.4429394812680115,0.004977498938137382,0.9990761555325404,0.8926091641409195,0.49280346389289803,0.39341898179435675,0.8396295315254239,0.998591587389633,0.9969033845807171,0.2816089206603774,0.3472733170401606,0.5821917808219179,0.4652777777777777
5,0.0003506255252870269,0.00036106226947878314,0.0002982832216293339,0.00029222391135699463,0.0003466161326494382,0.0003141451678940483,0.00024629947609620105,0.000324804250293172,0.00029686059945780916,0.0003563609666033014,0.43948677412733683,0.0002977928357415278,0.0002944300385430284,0.00027493126203871805,0.0003193502734750376,0.0002870472822480485,0.00036063445142135817,0.000290043665211087,0.00030355429122712286,0.0002599565852411191,0.44189911458018183,0.0003877898177296438,0.0004030663010923136,0.00027713475869297645,0.4443146826740786,0.00037814927602968017,0.0004201617037399635,0.00033758868102324723,0.00034780061812831253,0.000355988653797333,0.00039514384123547606,0.0003442283216506264,0.0002993751812796917,0.0005408390490940168,0.00044318252679619594,0.0003695759709131226,0.0003928336640787385,0.0004604721810794978,0.0002850146910751477,0.0004919313789182261,0.00033647335268897514,0.0003848576516417995,0.0004930215401365815,0.00048065220551730384,0.00035367958331532364,0.0004144912813603711,0.00039276795010257455,0.0004627555136085379,0.00025149692821034716,0.4214824532633651,0.0003099956437919567,0.0002771139343972467,0.0002894675658787362,0.0002758968596686146,0.00026797731023038226,0.00027364558097640467,0.39586773236699446,0.00026470860393796463,0.0002954581701198405,0.00034936226799408513,0.0003164369796680136,0.0003067981982340335,0.000267373091000464,0.0003269030128798863,0.00022653965017862686,0.0003116595751429395,0.0003683301351634894,0.0002728076353343753,0.0002924116549239522,0.0002475312476132083,0.00023286050065965326,0.0002503442811579992,0.0003000252907564518,0.0002831401076701849,0.00031799612196347347,0.0002788622838674848,0.40940023889625543,0.000364249474945432,0.00028853657221193456,0.4141240801605537,0.00032735231490140426,0.4180379163034317,0.00035331642823894366,0.00038391010947568026,0.00039918549534667625,0.0003034110023613097,0.0003391651595756884,0.0003964787606456368,0.00030485466758344406,0.00030843455280929076,0.0003662892414931972,0.00038921690212864984,0.00040613196248461046,0.44167644449532073,0.0003506855604405207,0.0005277894091103616,0.4488065652321609,0.00028101557274165046,0.0003953542426052165,0.45526059863847557,0.0014566827553643199,0.6750487096294175,0.21288576935665704,0.9978578316125505,0.5868014629630567,0.4603889059428775,0.0001777732917540675,1.0,0.1775963301763606,0.4133414084944483,0.40525659037920114,0.35896716239530424,1.0,0.998159882362047,0.864542542034965,0.4983261168897958,0.5094012091277924,0.8402337830508475,0.9976292206837679,0.9971675348211382,0.2816396471698113,0.432766800703179,0.25570776255707783,0.3402777777777777
6,0.0003428215422544915,0.00035305826685388085,0.00029171005420141477,0.00028586097870321274,0.0003391911768975003,0.00030756438744464903,0.00024128808687225623,0.0003184129419141102,0.00029120727921395017,0.0003498403206463654,0.4317613097915566,0.0002928206589642927,0.0002897977056776415,0.0002709162230928536,0.00031508339719065403,0.00028356740523288976,0.00035671373080084533,0.00028723750359029845,0.0003010351567467673,0.0002581176656011809,0.439047215667292,0.000385218820031009,0.00040004388021950817,0.0002747591287784013,0.4402038297888907,0.00037473814834547143,0.00041695480407110243,0.000335916694869802,0.00034721685332165,0.0003564246091116403,0.0003962636426583958,0.00034524199467670714,0.00030000958716075443,0.0005415736885900459,0.0004438659310800584,0.00037059750873355416,0.00039443098418845835,0.0004623625714247169,0.0002854882778860255,0.0004901825502659158,0.0003326664905927199,0.0003768854491602914,0.0004781840905068134,0.0004626471838255437,0.0003391471297480612,0.0003978985756695414,0.0003792678093996059,0.00045118576917322815,0.00024820935890363955,0.42117998615210805,0.0003133485311002072,0.00028259652976622717,0.0002964342307882552,0.0002820719117826773,0.0002720007108536293,0.0002747287545469089,0.39274076888232956,0.00025988314227476915,0.0002877817118081443,0.00033843668245851896,0.0003053951709279688,0.00029522399101447074,0.00025660475695173535,0.00031288970749881084,0.00021622375073062803,0.000296622074355532,0.0003496266363486769,0.0002583764125550348,0.0002764396347335517,0.0002336588559121391,0.00021953792671687816,0.00023578930167070765,0.0002823908248050462,0.0002663572092211603,0.00029901119343544785,0.0002621504900259331,0.3849261576788343,0.000342718761069932,0.0002717662890069255,0.39046275559175125,0.0003088815163906363,0.3945907231299578,0.00033344987045408185,0.0003620413978246156,0.0003760027318154963,0.0002854604670849733,0.0003189215325893613,0.0003730090617801655,0.0002872220625546666,0.0002911386334339182,0.00034635035840225204,0.0003684981195626573,0.00038479418154750667,0.4186174627250092,0.00033243171674714796,0.0005002578610872168,0.42516314744953587,0.00026597578650631266,0.0003739001349110188,0.4304361920541727,0.0014146902192199583,0.7278769276983605,0.2475731898025238,0.9973289431608586,0.16171508642712257,0.6973595604035313,0.0037794081059499347,0.0026537439287733777,1.0,0.6218588399720475,0.11327781321485131,0.3970102069337754,0.0037698906009863116,0.9994149241735185,0.8239337120993859,0.5386224058129697,0.7119673411788424,0.8410445491525425,0.9991477808468718,0.9971654365510981,0.2816261612735849,0.42382382494346793,0.25570776255707783,0.3402777777777777
7,0.00017072141929270503,0.00017522111589584005,0.0001443225364990415,0.00014092953846692863,0.0001666478129620909,0.0001505966443626275,0.00011773748795092633,0.00015484352216660845,0.00014115363052025676,0.0001689628069092736,0.20783202246454968,0.0001404845644281898,0.00013855751796674521,0.00012906666140024713,0.00014954092046496996,0.0001340480486202375,0.00016793753324529888,0.00013467394118661029,0.00014056261484326961,0.00011999969608676199,0.20324721163348847,0.00017765103716534103,0.00018387414325355604,0.00012590348221156757,0.20107754174111758,0.00017053996877403163,0.00018889976764222265,0.00015131906354639787,0.0001553489088765459,0.00015830812705939568,0.0001747571838012097,0.00015127955987854428,0.00013068522651440517,0.00023454109043168862,0.0001910372537824006,0.00015850531710152557,0.00016770373889388082,0.000195696796139191,0.5722919114258621,0.0002074480099492201,0.00014165274686144002,0.0001621804390169474,0.00020869891160615558,0.00020518327372267078,0.0001528775340524979,0.00018211908187748017,0.00017589796740793767,0.00021144574068348416,0.00011721841105582533,0.2001421231004702,0.00014988090530595848,0.00013640976265157144,0.0001451309356169751,0.00014095216612169893,0.00013944650706901698,0.00014468465660215357,0.21146090565045228,0.00014230849131105603,0.00015945271112414192,0.0001889632594550668,0.00017135423442401793,0.00016620877125035226,0.00014482340569710339,0.0001769390124124236,0.00012246669407246877,0.0001681806912735963,0.00019826790456988798,0.00014638562184610408,0.00015628806481314073,0.00013166103265147228,0.0001231775373402137,0.00013162090945085224,0.00015667283200201368,0.0001467614716680898,0.00016350676687499938,0.00014217645456047264,0.20691557172549557,0.0001824288070496837,0.0001431312313310457,0.20351356854076386,0.00015929173262267877,0.20133043468824485,0.00016836050489956887,0.00018095524332520493,0.00018614127097640962,0.0001399983529605536,0.00015490417695480094,0.00017928168813991147,0.00013648389844016,0.0001366933097717455,0.0001606648027882697,0.00016894805571568243,0.00017444148366662455,0.187748619179807,0.00014786601612094765,0.00022103827551915307,0.18681589816023314,0.0001163631517938187,0.0001630318058273751,0.18716637251017532,0.0006847095047731396,0.5186058963336704,0.5788432192602829,0.9981817418617881,0.5699364127053183,0.24866483340753157,0.0014601857743181085,0.13931470965604026,0.3259795566108733,0.6697849211895333,0.45911036754355095,0.38279529266623613,0.0034259296379078805,0.9997829271229641,0.8670224320929323,0.9337862273760347,0.5664067278637751,0.8404557830508476,0.9981234559721303,0.9962664872512572,0.2814561028301887,0.20688656857207305,0.8333333333333335,0.7291666666666667
8,0.00044852091815659014,0.0004616579433241099,0.00038118128757688025,0.9999999999999999,0.0004424850982337942,0.0004008275950782691,0.0003140788923352033,0.0004138775542406239,0.00037796227665263117,0.0004533257171427991,0.5585392802085746,0.00037804999884026623,0.0003732777665680705,0.0003480333060151187,0.00040357255785228015,0.00036202805771279637,0.00045381827999108526,0.00036408378960798616,0.00037998782831121956,0.0003244098794790048,0.549525019664791,0.0004803807620970996,0.000497272890180197,0.00034054372887932615,0.5439561509025582,0.00046137882167200336,0.0005110178352827795,0.00040925386377582294,0.0004199733092756522,0.00042768995743006067,0.00047171229215337387,0.00040792263333337697,0.00035205710423756565,0.0006313610730064644,0.0005139921395045323,0.0004262189696709552,0.0004507417234754404,0.0005257665395727572,0.00032392280750633814,0.0005570761514076031,0.00038039527068294736,0.00043563036935665464,0.0005608592326350346,0.0005518858743045878,0.0004116478361217029,0.0004909405167915965,0.0004747591399937522,0.0005716611106195526,0.0003174330808365422,0.54285558106483,0.0004069666188482898,0.00037035791097473237,0.00039320753971320947,0.00038008055142199745,0.0003732967584415002,0.00038416977763775255,0.5579876382658505,0.0003738746260973615,0.0004179124687024567,0.0004948379782150108,0.00044884574980902283,0.0004357570684011726,0.000380144549173106,0.00046503201980188234,0.00032229326537778125,0.00044318403234405246,0.0005232619011456502,0.00038700437725498337,0.00041397409555176204,0.0003494883495675118,0.0003276962473696119,0.0003509655659101245,0.000418823326536443,0.0003933710850918912,0.0004394750533903897,0.00038322664917677177,0.5592729371454455,0.0004944656538904816,0.0003890843373871172,0.5543432419068672,0.00043472150006511,0.5505858181015802,0.00046139754251742237,0.0004970337278861939,0.0005124333458802735,0.0003863397192137157,0.0004285889346780092,0.0004974631824382044,0.000379870996392237,0.00038162370839830084,0.00044989157151631225,0.00047439482713439033,0.0004911127993620989,0.5299487737171966,0.0004175400864995585,0.0006238582868577903,0.5269778834635535,0.0003280176931775103,0.00045919367660652926,0.5266505781075531,0.0018523739991569983,0.5705736819195141,0.6093090882641743,0.9985082625344234,0.5812839878389933,0.07660151685853744,0.001402571580202828,0.10294417689435276,0.2516652686899311,0.5067938504542278,0.3240005828787612,0.4781066571569015,0.0033769451044057034,0.9981454643843423,0.62887649384025,0.6616262048142802,0.4391548476219495,0.8420014915254238,0.996093728869813,0.997867142319043,0.28180212334905663,0.5507632997216738,0.6529680365296806,0.6180555555555556
9,0.0004948579964578688,0.0005093511523142041,0.00042058595936105827,0.0004118464375181361,0.00048825620752178953,0.00044228651190948514,0.00034658757819865734,0.00045677933521475964,0.00041715882964958346,0.0005003606444855302,0.6164824462951398,0.0004172808262493013,0.0004120641800430758,0.00038424083099629944,0.00044560359983628485,0.00039977936755759337,0.0005011919435445243,0.0004021265054583266,0.00041972286308890295,0.00035838553817204807,0.6071317641838607,0.0005307218777984339,0.0005493024785782047,0.00037609237053189614,0.6006633421701099,0.0005095088812008763,0.0005644071108296463,0.0004520751270516665,0.00046397861512864744,0.0004726230116278296,0.0005213568219028121,0.0004508394327974759,0.00038903390416236423,0.000697665472376402,0.0005681871294725349,0.0004714779056819846,0.0004990123207576311,0.0005825368934254395,0.0003591225700702078,0.0006178180757785341,0.0004218392764963907,0.00048287963310852207,0.0006215036713668994,0.0006117434145080075,0.0004569362067994478,0.0005463378578555863,0.0005302153537477489,0.0006413498805729408,0.000358066842816669,0.616048977806931,0.0004646609140079739,0.0004250991721417996,0.00045283321911873263,0.0004377355301859882,0.00042833113125234363,0.00043808043978466656,0.6325416076099187,0.0004218028359333194,0.00046989747695112176,0.0005552556968192588,0.0005030150861107885,0.00048789453300633536,0.00042525460654675555,0.0005196851126152966,0.00035972405370786624,0.0004939559938832612,0.0005823640109013305,0.00043013547549237106,0.0004595744005975367,1.0000000000000002,0.0003630857942823137,0.9999999999999999,0.0004630386965873604,0.0004344650133930009,0.00048496562075268923,0.00042253072899523804,0.6161733495519781,0.0005444333427779286,0.00042817505681283985,0.6096499520083767,0.00047770398700589434,0.6044217600949174,0.0005059281268297554,0.0005442599339809058,0.0005602619448868097,0.00042176612392029803,0.00046731710683825664,0.0005420120255857758,0.000413745423032923,0.00041560911980500625,0.0004898265727456007,0.0005163069654565883,0.0005342644443560677,0.5762420227227198,0.0004537626016955798,0.0006775355100140262,0.5719046682519531,0.00035571481360141327,0.0004976181963997564,0.5703598314303208,0.002051409894361841,0.5837229871901671,0.6982059133723679,0.9979684245941691,0.2185052348649255,0.3901257941488926,0.003579913654428901,0.25369340083172554,0.45956207106511454,0.318416026088982,0.29495026284532816,0.2622531396682506,0.00844505249745595,0.9972544970880597,0.7244396298387749,0.32720018580268423,0.382880922217666,0.8397804949152543,0.9973164369809983,0.9983872392578893,0.2819019033018868,0.599240149062024,0.6529680365296806,0.6180555555555556
