,0,1
0,0.4298445974616578,0.9599192513790908
1,0.9926083029540639,-0.10346052582276476
2,0.8044983159932027,0.48629365572452016
3,0.33712259170200554,0.10690536177676836
4,0.8976361864836239,-0.9482773257479566
5,0.9471043050354068,-0.8199800413103485
6,0.1239498267683371,0.695782841010512
7,0.551384507761958,-0.8437646888959632
8,0.7968891020575245,0.606199619421242
9,0.0967834049777464,0.958468882988957
10,0.07376086721181196,0.9895416339504348
11,0.8154103266495968,0.2975797063026122
12,0.4991252653197339,-0.019194672127663785
13,0.32408748818170685,-0.13815257957787747
14,0.3128358009050647,-0.34354135926528934
15,0.11267393122771507,0.8316402278627791
16,0.6438558323211164,-0.38415265938383386
17,0.997723045345545,-0.00723530969919824
18,0.2943454287473053,-0.6436212791048932
19,0.5860238183411238,-0.9962699570519277
20,0.16148414548340895,0.061964290188915465
21,0.02814297713670022,0.5364009448149191
22,0.5719412738696983,-0.9840131397802387
23,0.6108123696952431,-0.850610069555667
24,0.7836774326385312,0.7835179963546436
25,0.7554767811335922,0.9903662493931501
26,0.9116129115715337,-0.9982258256457791
27,0.4104191319730922,0.9966334060143117
28,0.41963272819062825,0.9958082787851766
29,0.21839230227256612,-0.8471983464863883
30,0.09631960189672051,0.9609255538640015
31,0.24521812160570722,-0.9985178521479969
32,0.3837731387732479,0.8340740487444234
33,0.5223164812843173,-0.4406655646186258
34,0.7293042050161148,0.9378471236278666
35,0.5040346596525478,-0.11150339787799385
36,0.6868598315664388,0.4043942418948669
37,0.7024403624174568,0.6518356592163534
38,0.019418831692952998,0.3910025106037153
39,0.34189541103387333,0.19580235285097886
40,0.03719039663912482,0.6718522405166303
41,0.2221379227778586,-0.8825663820167639
42,0.36347028562790196,0.5677354628505615
43,0.3965883492789509,0.9418228691449808
44,0.7394770043460713,0.9867984527575109
45,0.36997491901931134,0.664154156175159
46,0.6889863164885673,0.4407191777267717
47,0.5956538152287305,-0.9643236591892053
48,0.8612997627435104,-0.5335893997512908
49,0.19811520191769993,-0.5879119407120666
50,0.09635556105991694,0.9607377094503695
51,0.11147504919810891,0.8439760373649178
52,0.7384556730908718,0.9834979212832545
53,0.9183401096691218,-0.9977410578164756
54,0.2289615308604287,-0.9355858988382106
55,0.7467610120048779,0.9996782172251238
56,0.8902762253917756,-0.8952680295414382
57,0.998438607703584,0.006252619112797069
58,0.7737724602998038,0.88524095724867
59,0.8068614197600666,0.4469023032796194
60,0.7658776896785779,0.9444196427580346
61,0.9491685596085095,-0.7970930716100433
62,0.9618010899507055,-0.6321681726975402
63,0.13763710469160972,0.48949465661590835
64,0.43722183899978107,0.9118040397315625
65,0.823629678429027,0.1466940913198478
66,0.17942086505952848,-0.2726008095572733
67,0.03034672485501999,0.5709860910670951
68,0.09590177262960686,0.963075831177792
69,0.7044754345263583,0.6804398493195922
70,0.9321899454773759,-0.9465947114989599
71,0.31746448209131495,-0.2604001111285064
72,0.3681052459917872,0.6374000570118652
73,0.21412541132728413,-0.8017756331248846
74,0.7565026387393108,0.9875036227867079
75,0.6723808358255979,0.1429028623756727
76,0.6274079289908139,-0.6475200208701962
77,0.26985247572087057,-0.917162846072528
78,0.3035680878093219,-0.5015395844129228
79,0.8579712003098745,-0.47951071681131485
80,0.9589020636341935,-0.6735444039989611
81,0.37584449804044207,0.7426379111215463
82,0.8751111137816425,-0.7333094306984784
83,0.952292031601615,-0.7601797993885618
84,0.7923057068947433,0.6725642134985564
85,0.8782145623399945,-0.7718053097525567
86,0.4742286071535189,0.4350511641000911
87,0.9345140477512925,-0.9315661091863319
88,0.0701267748624066,0.9773475044551536
89,0.692207757412843,0.49438087330298536
90,0.6357572202566826,-0.5200804402119193
91,0.38588871596048246,0.8554037494106882
92,0.048747503063731545,0.8160554656457158
93,0.6838116283282673,0.35120626284122547
94,0.8161426837754246,0.2843725546850356
95,0.8215261752441233,0.18578968171294535
96,0.6263366330453103,-0.6627753473296095
97,0.34773190989499825,0.30228699728735803
98,0.8921054173748165,-0.9100944383099367
99,0.5630336358219797,-0.9404121155408546
100,0.03272515823077615,0.6072056392389876
101,0.7172454243988514,0.8355160683199394
102,0.7569247379532319,0.9862184831920652
103,0.494891294431853,0.06057551283548018
104,0.9535465979144707,-0.7446042650943604
105,0.9333298562067341,-0.9394488355169868
106,0.0869267823957307,0.9946570064632494
107,0.6169946242971822,-0.7837070199567134
108,0.8423911946495204,-0.20495807690123902
109,0.10707110673304421,0.8855448869732804
110,0.057994553281066064,0.9039234075244083
111,0.3542386293991936,0.4166342377155956
112,0.31363048937458626,-0.329435508977297
113,0.2776407021981738,-0.8490038459312671
114,0.632617188007458,-0.5696938859883467
115,0.9285609147190247,-0.9664194062202207
116,0.32042539999842345,-0.2061360992432751
117,0.7221059092798634,0.8822824911062525
118,0.29971036584950006,-0.5630681892720697
119,0.9607121193357795,-0.6479385410385635
120,0.07051055552295493,0.9788529479989315
121,0.5221160491370049,-0.4372709742074077
122,0.6423979991475688,-0.40937542826641116
123,0.07769571477805892,0.9975100967171674
124,0.7393391469858729,0.9863742782856472
125,0.3865211052053641,0.8615170681491492
126,0.8452193342951312,-0.25681966659199523
127,0.17223981518996323,-0.14027146586024175
128,0.7953131126073212,0.6295547940761004
129,0.45068353583475607,0.7795263249399677
130,0.22684553831914378,-0.9207619967053071
131,0.7997736758137346,0.5620815795127652
132,0.9726364697506175,-0.461873356174395
133,0.5800822600497767,-0.9996724127269712
134,0.6451450246166263,-0.3616053479695812
135,0.8254554559862851,0.11257115695231763
136,0.3672713710676946,0.6252104481278304
137,0.5523771504714046,-0.8536587823638272
138,0.2966107416254433,-0.6103642371541973
139,0.10746256547720168,0.8820929498908613
140,0.6536511223146898,-0.20812052999092484
141,0.3839536649391092,0.8359464002502435
142,0.8639531620197426,-0.5752047137140143
143,0.4109837761328031,0.9974495515620712
144,0.08707185831230846,0.9943709799270906
145,0.2147955759920046,-0.8092608455682357
146,0.3014343720692175,-0.5359199762027553
147,0.712103132473547,0.7784177967612045
148,0.5797684528329852,-0.9995035316139989
149,0.9766230879306225,-0.3939821798412874
150,0.25824938699901323,-0.981780414338991
151,0.10752308522904652,0.8815549871596837
152,0.7315759002214581,0.9518436785162468
153,0.7468707185517265,0.9997285357247825
154,0.50274335400501,-0.08728400547121308
155,0.6922369286736378,0.4948587664289789
156,0.4462429955063475,0.8291645271131467
157,0.4364498809527163,0.9176823413736301
158,0.5740823964680336,-0.9903976935416853
159,0.9529057178173712,-0.7526134164627544
160,0.7635454659924262,0.957954509079462
161,0.23447205111879144,-0.9671541425937584
162,0.6949026339819186,0.5378794387798277
163,0.5558859513419951,-0.8862147550943902
164,0.6910188487303156,0.474778226004534
165,0.5677518564841808,-0.9668971774998525
166,0.34442701106418294,0.2423575482861947
167,0.6764292415627796,0.2179411506633264
168,0.7843255554470929,0.7758685567563189
169,0.6988356790620525,0.5988431341801184
170,0.7968679818410414,0.606516190623288
171,0.8144885506245025,0.31412187979663786
172,0.06713168965208594,0.9638483205763073
