,col_2,col_3,col_4,col_5
0,0.5461247162897117,0.44771137485082557,0.4704915719009598,0.5287646262446294
1,0.5839629509540618,0.5482895037783319,0.5445882732478426,0.634325664423983
2,0.25360691875842456,0.2994766721694215,0.27845592386482787,0.48647830638654693
3,0.1665718416646783,0.16423118816477467,0.2271594483426083,0.37791892556959505
4,0.4575907923903445,0.3978333186140305,0.46569683038954757,0.32155574285074906
5,0.4633965296088519,0.46866939766348054,0.492073957577224,0.5089714492961139
6,0.47142708569121305,0.41933482337968786,0.4470219372530043,0.7918351108752296
7,0.543284044724773,0.48901826778714536,0.5416041616259376,0.7679761230066422
8,0.2965718212722048,0.32886998779430116,0.3095390757319139,0.4874737527126126
9,0.6247927614875901,0.5806787636691373,0.6252641342043713,0.6167282997416641
10,0.6703291549155037,0.667635876149521,0.6736813452697799,0.6695684084262259
11,0.5066081810525371,0.600778537897676,0.5559238648278088,0.7262351122470765
12,0.5929621495298515,0.6079751447586828,0.5824905234293088,0.5570332441347119
13,0.26812228142837036,0.2939059821511469,0.322106621501734,0.31887121016607056
14,0.345827801874884,0.40854444210445273,0.3931123477699815,0.9023682362594538
15,0.7083244116261569,0.6981116266641305,0.7135353657553029,0.9388027721593982
16,0.7569421078068507,0.7324053378985818,0.7198302282442133,0.7011628973747139
17,0.3582733284799246,0.4216944408589733,0.39374747963545453,0.9050253320083579
18,0.6842041939161094,0.717033856661164,0.6798249858859586,0.6594527531678943
19,0.11227076310675255,0.15089323523484083,0.1615856117428825,0.5122673112060162
20,0.3441617367861869,0.427643303736212,0.36530768610371805,0.5111826948386836
21,0.3829849279228022,0.3432858465976898,0.32869586256956207,0.3919992180473304
22,0.6824178132334917,0.6241573199093291,0.6224393096217438,0.4399855613125486
23,0.5287829567863093,0.5093309057806099,0.5322384869747561,0.8359091185798642
24,0.09621780793144857,0.20975459525313803,0.1379607226389225,0.378041534376337
25,0.5809958460531386,0.6385233595336925,0.5912452617146544,0.7301371589567447
26,0.20850896351174705,0.26418431284632826,0.2527240100008065,0.33303638566385807
27,0.08927009219437282,0.10527698331283952,0.09152149366884427,0.0
28,0.5125056844020008,0.5778005738263621,0.5032079199935479,0.6215777781397929
29,0.3711858427291655,0.4576004818873317,0.4022945398822486,0.5539517332855473
30,0.35383592623634463,0.3507383428782352,0.36200500040325834,0.3565884228134691
31,0.37993829237505017,0.40820703039196377,0.4483506734414066,0.2847010788717589
32,0.015534986347238933,0.05573407428039595,0.05827082829260427,0.3530739228216144
33,0.5576688955640252,0.620178579111724,0.5778752318735383,0.7274997835054287
34,0.36505790442863345,0.4642604003197486,0.38367610291152515,1.0
35,0.3324034365396419,0.2902578595416183,0.3190721025889185,0.7340983665591767
36,0.4112325822785326,0.4343394542988291,0.4031433986611824,0.5882873435987485
37,0.0005995387222483273,0.1412305790120857,0.0900395193160739,0.3131746163759066
38,0.21296471898151825,0.17740383200067034,0.19622146947334468,0.4468996691277026
39,0.5156033011336175,0.4885766887003309,0.5002117106218243,0.547928468478819
40,0.6137563548045687,0.583457315153862,0.5779599161222679,0.4733145790445258
41,0.2319745828209724,0.22414780897515157,0.2298834583434148,0.42309984215187885
42,0.348721493871042,0.37026066753170883,0.34378982175981937,0.6155896669070255
43,0.4210535975382205,0.5212535411246001,0.44201750141140417,0.6836075455002997
44,0.3835844666450506,0.42174199552986097,0.4404427776433584,0.32338287129247684
45,0.6000770835500033,0.5476554414998291,0.5520082264698767,0.8970291800386003
46,0.0,0.025552709823662756,0.0,0.33928429038223934
47,0.48765745538636596,0.3809763200384061,0.4806234373739818,0.5703787411762385
48,0.13175781082717986,0.2639940941627774,0.22031010565368178,0.6092843161043666
49,0.4060977574396841,0.3914247605848772,0.41331558996693285,0.6209312953406081
50,0.39167416090069473,0.4325369058213711,0.3632127590934753,0.7796085263707535
51,0.529508928844542,0.6189987703720814,0.5809057182030809,0.6188795269872271
52,0.11805406860435946,0.20862007667624557,0.15855109283006696,0.6187003295004505
53,0.22887696608935568,0.14766404663075156,0.18537583676102914,0.4793824288718875
54,0.4721734502229917,0.6295151461626778,0.5571699330591178,0.5336338249403461
55,0.3372160602964657,0.30318820100680033,0.36653560771029925,0.3489875341997117
56,0.7038176749725211,0.7897268323833723,0.7584623759980644,0.5677936673837424
57,0.633796038558089,0.6472779479933062,0.6338011129929834,0.7810343896267804
58,0.2413530814047151,0.33185687402767683,0.28035527058633763,0.20332141255634217
59,0.6436843489804782,0.5885434004307095,0.6172655052826841,0.7345373575315675
60,0.02416712039920299,0.0,0.05462738930558919,0.673508180922584
61,1.0,1.0,1.0,0.5513143578342311
62,0.8029454888789644,0.7912825494738416,0.8000544398741835,0.5364726903887556
63,0.19540272076382043,0.28185653435145624,0.2753064763287362,0.37372450401308055
64,0.7115974036302681,0.6922148474740545,0.6881522703443826,0.8767009828424837
65,0.5321069299742851,0.4764094864774897,0.5045064118074039,0.6489572678299356
66,0.4679746399198983,0.6091504244820505,0.5704512460682314,0.836779383886459
67,0.7244161125011981,0.7728268081531352,0.7480865392370353,0.402166317560239
68,0.8410223154838012,0.8482122840508428,0.8202355028631341,0.6211465038055887
69,0.6750948759831721,0.5857897585354974,0.6131744495523833,0.4149296371208022
