,0,1,2,3,4,5,6,7,8,9,10
0,0.4733605673975755,0.8744536306765007,0.3146543961966459,0.7852902888155592,0.8592866347819023,0.18136802685283593,0.31132174917255706,0.7170046675592768,0.5305251240302389,0.0011521285165791983,-0.7614613936691665
1,0.8678862990393813,0.6972978979439038,0.3639970822811972,0.26877133623074556,0.04946503737846142,0.7679700190457646,0.17528238292606757,0.34703278321261755,0.5756483407530052,0.4670394271440492,-0.73125623594694
2,0.9103989650664213,0.7386081917516516,0.884108421439223,0.2613340019165411,0.09330919464273146,0.32753020267184985,0.5078373715091393,0.6593477579564936,0.29598405664388727,0.8399900804307464,0.3732465562730374
3,0.4539156996059367,0.7116152446514712,0.3165376246562427,0.132185913280904,0.9410229239901189,0.2758777786069426,0.2545763619378305,0.2996280070511659,0.05079600766166681,0.03843441020298355,2.4214984121483876
4,0.23228988063330325,0.3403005773960325,0.00020727381728957717,0.9109910586690927,0.43346121092428713,0.16723282895080072,0.2727603760797336,0.5945023415662236,0.019674030906454365,0.640538388152986,1.7534856571824968
5,0.44302573434960635,0.2913173296972835,0.12144557140599899,0.8174413249072947,0.5945462973271712,0.8841588208900012,0.9999225838603116,0.6349435965676352,0.7475066715299785,0.4958599243186691,-2.3999615099527576
6,0.2743816358613663,0.2715054432365368,0.6832796503083478,0.18336856050183759,0.3068915805661139,0.13798488096925832,0.9846778125634362,0.23906505686455182,0.05551856607722805,0.6317304795119845,1.322208720378693
7,0.60370474150086,0.4161181715950678,0.8719004758219846,0.9963471923141791,0.9891614254806689,0.37985943737089256,0.2714535876164498,0.33046812688591976,0.23807263464490436,0.548664616110982,2.2720000226414676
8,0.5936948747286326,0.7958252898647549,0.5869228123805916,0.042238566486136886,0.1003064339209554,0.8061908871196196,0.3241480141219918,0.6918046756900381,0.27146867746512326,0.36036538812622676,1.695747579508283
9,0.8210848468910711,0.7620951533031365,0.2704711306035328,0.44183570128945526,0.7467253840630453,0.03558523056711438,0.8637421301246502,0.8732619419583393,0.555537641176213,0.9695303714311705,0.3229282174404222
10,0.1921282531996379,0.05919518803210433,0.4120968089550533,0.7140628452475141,0.23160557594746944,0.23109352839643127,0.9056923075184841,0.3614568602991205,0.537800511121346,0.202493887930159,-1.4549661703675862
11,0.9622488398341673,0.6550657036640861,0.6487048814124439,0.002064446257823982,0.3724213507843951,0.5109265935985211,0.28218142425023485,0.5882661938065407,0.2478232909058019,0.6661100163869037,3.624256571788494
12,0.2360966936022746,0.5525384637483646,0.9667586727410179,0.773309626292238,0.6904856811710407,0.6620282113413979,0.20354381125445964,0.07619673323337506,0.14573899088467723,0.12916126947115902,3.5196631272157988
13,0.6807931968808307,0.6745257489442132,0.10868375217077852,0.9826559885337076,0.05357352260569237,0.307682200581575,0.7131345954580531,0.5088056288939814,0.24390223548397483,0.45770422716028447,0.13588737473208212
14,0.5427190551222504,0.9164869746720952,0.8467162360548212,0.5394608815793569,0.38137196907396687,0.14463913302952403,0.5741545227545135,0.14846432797114517,0.7657605926776838,0.15830709660577658,-0.7076705886061615
15,0.19222057847102525,0.18729736106928452,0.3516556999375481,0.9381580190097527,0.186269003352715,0.4702803203302832,0.6605062407614017,0.8080425962294273,0.01485259624793367,0.5083208133054786,-3.4465231161252072
16,0.4302022493135286,0.1266185103190357,0.5991742962171036,0.6178812596087945,0.23351882478736408,0.03291342988766077,0.9082036221495853,0.8067443602454343,0.11884837644651691,0.9962521312533579,2.382127767142671
17,0.5711593918109057,0.707318705301418,0.5458851686849877,0.4275060617986549,0.39419992395369996,0.47075851512578404,0.988506064080502,0.5767503156592819,0.698144253006717,0.011423848830972916,1.7452389372582404
18,0.018195082287809083,0.4199631729028306,0.3833694419743743,0.8105652649165052,0.7726626828340433,0.0945061171232382,0.27277649678214033,0.4911552756840223,0.6600680876419158,0.49809075496803823,-0.9201725327744181
19,0.5234967067390461,0.37433175592621426,0.47505182810334967,0.8540163449020869,0.38628248391377107,0.9376668098813653,0.4105485263026283,0.9743785291036331,0.7692353299898896,0.12788070040379618,-1.905098100902004
20,0.549163527687134,0.056705336274436635,0.925392921690444,0.5504875989557407,0.22618080112730554,0.9196743164257271,0.7420721397548037,0.6548896257293145,0.6671318949192407,0.7380839542986863,-1.7973931131377778
21,0.42658547521911205,0.014683543976418356,0.4987519546050403,0.9404349116798028,0.716136445663181,0.3966452197250462,0.9974792818607979,0.17214236142662542,0.8893541738898832,0.05396867443219955,0.14606614532629975
22,0.7549129688671046,0.7905491544917823,0.9126952548419803,0.2085483058025296,0.2574698016040372,0.1114905150942389,0.9063813210688363,0.2508648043767002,0.8780511382522032,0.7282748536734504,-2.914165030358892
23,0.00920868982949763,0.14371159920688115,0.5921943205165988,0.9061942707152368,0.7542254710871603,0.4496873381340676,0.3294070185277117,0.7984666956486546,0.6542870944017962,0.20174324710071445,-0.19357157093436295
24,0.17643917686129007,0.26438252552218566,0.5722845991282928,0.4512978346464902,0.546253744017703,0.41290156905164743,0.7911392472045105,0.3464636538476511,0.7708040432804796,0.7505054931902037,-0.1437255346608092
25,0.15381383355363587,0.17493969849847635,0.3118654329217966,0.39446236776236676,0.04706680616657388,0.8860854718779234,0.09034162096013687,0.18016940168129003,0.02257176566518293,0.9101745021124674,-0.8840472118782287
26,0.37041209582910717,0.3746044679425323,0.1746486464667485,0.3074226648111815,0.6590375529843224,0.886716331736064,0.30133240733012534,0.4181434608058541,0.7045625925961245,0.29391154380256157,4.327208446461414
27,0.6690878276237061,0.9651012701210111,0.8848064812809135,0.7019752589030548,0.5594473487067348,0.11047612981356092,0.09389023143794195,0.8887737796427184,0.10365208064033093,0.481065312774579,-0.23962991877965745
28,0.10408551022183055,0.7547989799313207,0.5478864143035691,0.8424319341461685,0.9347785252291756,0.6064591963213122,0.25980071209268474,0.8362326026078587,0.6479336104141767,0.7406531473623739,-1.5298193338711656
29,0.1960519041361355,0.41913278942630205,0.6376363452835359,0.8705710673017651,0.4679443633916779,0.4991345813529726,0.8683454556742737,0.049976168516752906,0.3524874290090686,0.17498534061518778,-1.4720160521657095
30,0.5680500667643101,0.9940059928788111,0.49671222850537,0.02196173794763001,0.19217192553444273,0.3806557112090021,0.4305302334384852,0.33149819576540673,0.09469991144215906,0.6424239474627151,2.2526360622589205
31,0.8907141960518347,0.961413856303651,0.8124775586162698,0.8002156097638397,0.19785185076845802,0.664585814888923,0.10999533239003012,0.25202539525171663,0.8637352248824325,0.2178525073993609,-3.4651394403297315
32,0.7441364431743475,0.4252104474419648,0.16324693210110597,0.4733066690506398,0.435080993742166,0.4790073473830171,0.4163021663139165,0.1819840637021366,0.6494425597373635,0.6139927406848245,-3.5984111210490095
33,0.704676645882809,0.634110251102079,0.8836611691745831,0.4096417845080379,0.5724889625106334,0.9069301679439445,0.44705350293453794,0.8435953837588164,0.6399168154983508,0.2684301897074426,0.09610578670720316
34,0.982514055626279,0.21838945785022978,0.07017875212348545,0.6717686585951705,0.6682165450601623,0.2619833645716634,0.006947037195068617,0.013056713026111777,0.721980058300991,0.28838335220750844,4.5176326682998695
35,0.882832397187831,0.8134098953751911,0.9496619121414092,0.3462701867623945,0.4627021381789378,0.7749968683790678,0.30408705297860916,0.27184220852932783,0.5723485277603231,0.318136346330284,-0.030747817057943494
