,0,1,2,3,4,5,6,7,8,9,10
0,0.5641332,0.04367763,0.10788993,0.13167474,0.67864037,0.07201415,0.17657791,0.8707424,0.26156834,0.1071556,3.2240546
1,0.49829307,0.7988104,0.6784218,0.5909397,0.10537266,0.90814644,0.6019802,0.9243178,0.16135184,0.878485,-3.191923
2,0.9937256,0.7308457,0.76548326,0.7528224,0.054910544,0.91195816,0.77375555,0.9527046,0.3938928,0.5334654,-1.2962967
3,0.39813447,0.7447199,0.6668139,0.6471538,0.42365828,0.20571624,0.7868956,0.76094204,0.14905086,0.9049139,-3.2301805
4,0.73915446,0.47980806,0.95890784,0.5966493,0.15764125,0.7120862,0.8138112,0.57597774,0.9643681,0.77250916,-4.4504013
5,0.5093333,0.14511049,0.9566979,0.31901532,0.5177552,0.7770561,0.6062472,0.7332149,0.06488436,0.5793854,-4.504332
6,0.5836898,0.4094908,0.8930895,0.77812856,0.6806396,0.2075194,0.90724444,0.23294212,0.46306485,0.9673329,-1.8421671
7,0.035486255,0.7921951,0.7870445,0.6529854,0.4593303,0.048205588,0.3764768,0.9788403,0.84900516,0.7035909,-0.05979383
8,0.28040552,0.7563203,0.5263094,0.06138712,0.6803048,0.23498753,0.9791342,0.38641164,0.057192076,0.3489444,3.990914
9,0.7445428,0.3074838,0.07337827,0.63700753,0.41487604,0.94936055,0.3142014,0.6142816,0.35563925,0.3476227,-3.5507889
10,0.6453144,0.22131526,0.5316487,0.83828557,0.9100665,0.43636698,0.9939833,0.61989367,0.30219567,0.47640193,-1.4226543
11,0.038715567,0.99919075,0.5973888,0.24432196,0.45446214,0.67406934,0.9144762,0.7963368,0.11884589,0.62943137,-0.9712132
12,0.8055452,0.9040283,0.34114334,0.8988553,0.1288607,0.9935815,0.9537101,0.46375683,0.7402229,0.69437176,1.8493471
13,0.77672267,0.6563232,0.82638824,0.25047985,0.43793935,0.9058547,0.94107574,0.8430042,0.3675499,0.53143364,-2.730831
14,0.21066877,0.48742443,0.2252642,0.9687347,0.4647753,0.24401483,0.63639504,0.8458423,0.92174214,0.97227573,1.4070938
15,0.97244716,0.3145802,0.803444,0.2763459,0.43266776,0.5138192,0.8188538,0.3148873,0.09959947,0.7009649,-2.3003087
16,0.29391757,0.8349571,0.9062,0.24891672,0.49331638,0.14590591,0.9592683,0.9258463,0.1519829,0.56026345,1.5245672
17,0.16922733,0.832472,0.5987495,0.067729816,0.80111754,0.6457164,0.70631623,0.65454257,0.5766916,0.7378367,-1.3827257
18,0.7145845,0.7344253,0.2665157,0.24338804,0.44598016,0.49410576,0.5737523,0.29809922,0.2851154,0.7960885,-1.6743467
19,0.34367335,0.7688675,0.28296548,0.63070863,0.9394734,0.14674523,0.4408127,0.7594728,0.05499822,0.36726236,2.3274505
20,0.17504582,0.78378034,0.54716676,0.29323998,0.020350548,0.9420332,0.6345825,0.7811089,0.3772309,0.8639227,-1.3289949
21,0.908628,0.7706112,0.92487097,0.93417805,0.97480875,0.5014362,0.6976711,0.01985665,0.640156,0.5131797,2.1908405
22,0.5795188,0.436971,0.58469355,0.9471903,0.62385005,0.22748505,0.070463404,0.9929213,0.5667065,0.45760906,0.13852248
23,0.47428843,0.06498451,0.53439677,0.58146435,0.9801677,0.65746486,0.29935372,0.22284818,0.742722,0.39583027,0.05666237
24,0.5661097,0.858862,0.41768363,0.057811566,0.9822128,0.0038502598,0.00080502953,0.5412595,0.0021187859,0.49792704,2.6780403
25,0.22490029,0.0009565124,0.40364265,0.008167311,0.5155981,0.7702806,0.9316732,0.40729293,0.23994936,0.12798797,0.94361794
26,0.613881,0.70389545,0.1385962,0.8651726,0.7053133,0.8136412,0.99143034,0.5793923,0.5550024,0.28020516,-0.18009955
27,0.5076882,0.5202847,0.9093561,0.09891268,0.5074229,0.38430515,0.02107647,0.11988043,0.48524532,0.19305617,0.75219446
28,0.8361626,0.2412532,0.19958182,0.034869757,0.18725255,0.6048264,0.57611716,0.848723,0.25987676,0.4883972,-0.72367185
29,0.51709294,0.19379039,0.3134233,0.77025414,0.38102958,0.45222783,0.07983955,0.6238183,0.6405899,0.33244106,-1.1244892
30,0.45443383,0.12959911,0.16153577,0.593188,0.9660104,0.92919827,0.310708,0.9632917,0.54555845,0.29241937,1.0013008
31,0.056967515,0.75387716,0.7736274,0.6594498,0.7662091,0.52548635,0.44215894,0.2709485,0.02494322,0.44487822,0.8683297
32,0.96293867,0.6725312,0.26239428,0.06299094,0.60028243,0.88619906,0.7511417,0.059564035,0.108832866,0.41795638,2.7911384
33,0.54292476,0.5855926,0.63999367,0.88000786,0.4191431,0.42119953,0.14996597,0.8993378,0.77509606,0.9273068,-0.74655807
34,0.37718627,0.8525469,0.91130954,0.39846417,0.64535886,0.7213752,0.77796113,0.898222,0.27773073,0.4493612,-2.3373194
35,0.8999108,0.53655654,0.92638624,0.40020567,0.60346943,0.03606274,0.9861478,0.6480589,0.6083695,0.18310024,-0.2631986
36,0.0630096,0.5814896,0.39208907,0.27480653,0.5035998,0.7111994,0.81691855,0.28897974,0.6242307,0.32351553,0.010819386
37,0.40677968,0.39743382,0.56569886,0.24856785,0.2457497,0.9242385,0.486992,0.063879736,0.9206937,0.63850045,-2.1400065
38,0.79846084,0.870026,0.90902865,0.8245622,0.52541393,0.47600392,0.75928134,0.12314325,0.028563516,0.7307042,0.15076225
39,0.34828442,0.14913726,0.075980164,0.4267449,0.89938694,0.20208122,0.31906605,0.925607,0.8484259,0.9238933,3.068883
40,0.5779772,0.039552428,0.6255215,0.7566739,0.14258899,0.76935387,0.78163403,0.7031038,0.673928,0.833723,-4.2728267
41,0.6351214,0.97449166,0.0772987,0.5902194,0.56823397,0.8280931,0.6764555,0.069824345,0.73068184,0.6058285,-2.149144
42,0.12666045,0.37375155,0.5571829,0.46466637,0.93001056,0.012914437,0.9310439,0.051952817,0.1127341,0.46426234,1.2636435
43,0.65051013,0.49195814,0.5905287,0.2443568,0.096024774,0.5899172,0.72352815,0.28393814,0.163796,0.35275722,-1.6940097
44,0.25464356,0.78333354,0.19487885,0.44636825,0.7579429,0.8399462,0.56628424,0.084861994,0.38712925,0.69204956,-1.0358855
45,0.87058043,0.5787057,0.7825504,0.023792328,0.103135765,0.46701255,0.6004995,0.8107784,0.97977686,0.25988021,1.3216199
46,0.7435701,0.92077124,0.16339628,0.02391815,0.40302804,0.23909923,0.9718386,0.83103853,0.47165868,0.764589,1.4017506
47,0.09544504,0.7719864,0.8173115,0.2787062,0.39374182,0.31793427,0.48300987,0.8973599,0.13846554,0.9683094,1.1142375
48,0.8746425,0.73147416,0.77546513,0.7871145,0.40189466,0.5250801,0.20961823,0.9886085,0.8305124,0.6080446,0.41189784
49,0.81616604,0.033141118,0.61812603,0.8587109,0.3220426,0.7848569,0.8132562,0.76647866,0.028236805,0.43170226,-1.512251
50,0.4273834,0.31548944,0.01400979,0.97085387,0.9972382,0.0064932997,0.31599283,0.02672193,0.20518708,0.8883133,0.94721013
51,0.16990887,0.59277576,0.24960816,0.59827083,0.5570938,0.3967596,0.76759803,0.39715472,0.25212327,0.7641069,-2.3010015
52,0.35496232,0.40310982,0.72232085,0.13484511,0.76947397,0.20402941,0.42698434,0.62966794,0.84740597,0.63860136,-1.1827415
53,0.93697566,0.56608164,0.3304825,0.8352986,0.6692519,0.50649905,0.31435168,0.24333853,0.81728435,0.13989149,3.857812
54,0.820521,0.41263276,0.86264986,0.4818568,0.21034475,0.5512669,0.27889517,0.84402645,0.30044803,0.5166216,-3.1806219
55,0.23067611,0.71305543,0.39328662,0.36821973,0.24886942,0.65858895,0.5707117,0.8742861,0.2153413,0.6982559,-2.5249417
56,0.70102644,0.13440196,0.8148186,0.63392216,0.82845914,0.16363464,0.6722958,0.47763756,0.8775553,0.63969326,-2.2257774
57,0.12962836,0.7002068,0.77805996,0.7807626,0.5165918,0.64503205,0.937383,0.23985864,0.6122911,0.85241485,-1.5031927
58,0.30678624,0.8094992,0.8488846,0.74941146,0.08328884,0.9587487,0.814269,0.08074963,0.28699344,0.95766306,-0.43237418
59,0.74893564,0.63919765,0.5591177,0.62566704,0.7768937,0.2626999,0.9424973,0.7120065,0.081113756,0.08092196,0.84604573
60,0.91456825,0.1325813,0.43045148,0.92844063,0.51202,0.6265961,0.17265853,0.026397888,0.8763518,0.83671284,2.4136655
61,0.96899086,0.5862114,0.7562054,0.22722167,0.9596801,0.6335046,0.38898832,0.27994192,0.9278926,0.696104,0.66575927
62,0.7612173,0.2851707,0.03991985,0.41643545,0.051715795,0.6003543,0.6533521,0.6457219,0.8269552,0.37868214,-1.5008191
63,0.92144555,0.27349436,0.6410051,0.54301655,0.010147637,0.5674745,0.49298128,0.3551447,0.7369175,0.109753795,-0.9089096
64,0.9048518,0.85530484,0.35965842,0.39612103,0.99524033,0.6591879,0.7830878,0.2958406,0.49504033,0.71607494,-0.2512749
65,0.20374732,0.38521692,0.93102264,0.75286,0.20561138,0.63215727,0.5132201,0.21132818,0.5106147,0.67772406,-4.1703153
66,0.08386971,0.119168624,0.1312404,0.998724,0.42550325,0.12994276,0.30680233,0.085568205,0.802598,0.742143,3.8289452
67,0.014728262,0.95884615,0.15285197,0.9102744,0.60687304,0.22143757,0.9562698,0.34504095,0.62192565,0.9915771,4.3944097
68,0.19494194,0.5174287,0.35088527,0.29964486,0.52172786,0.0091355005,0.09421304,0.4506186,0.9051339,0.3555884,1.8455279
69,0.08413537,0.7228277,0.8754183,0.24568775,0.4306984,0.9113885,0.13446687,0.68295044,0.0030380706,0.5254056,0.3727812
70,0.32084382,0.65965253,0.33884934,0.85370016,0.5368031,0.19333082,0.96358085,0.115969986,0.6968456,0.93020743,2.4119518
71,0.4832743,0.5433306,0.90349406,0.14498621,0.25500226,0.51705706,0.72207135,0.34197077,0.45974293,0.38966388,-2.9428368
72,0.9695475,0.24669993,0.98733544,0.2540722,0.22242162,0.44756463,0.60472584,0.43630812,0.017033858,0.9374084,-0.12775844
73,0.28323078,0.5032255,0.48310617,0.24254815,0.1078739,0.24787402,0.81078565,0.96621585,0.7370232,0.9827224,1.9406412
74,0.9042921,0.26174155,0.70524544,0.3422965,0.67779595,0.7459119,0.8607032,0.830543,0.09654083,0.7957924,-2.6507134
75,0.46612567,0.27841708,0.9243002,0.8487471,0.13192739,0.06667614,0.5107345,0.92782736,0.5754661,0.7554954,-2.8993957
76,0.5180116,0.28256992,0.54912496,0.09039104,0.07381601,0.27152666,0.47533852,0.6767741,0.61327523,0.49628982,-1.4532692
77,0.30156615,0.46291575,0.67254674,0.3812363,0.1005439,0.70783514,0.90444505,0.19584768,0.26128867,0.8346379,-3.2699547
78,0.63452655,0.81254226,0.0022925492,0.08395056,0.48278305,0.06665281,0.16563962,0.973473,0.7797356,0.6701868,2.195087
79,0.87528884,0.5044693,0.6601759,0.078407206,0.353136,0.13638538,0.12089115,0.3455088,0.6569697,0.88704616,0.3315284
80,0.39591894,0.27635837,0.83190525,0.04019393,0.40430766,0.943399,0.07417054,0.17415532,0.13370317,0.78199697,-1.528059
81,0.26389465,0.2960353,0.6439799,0.43465397,0.5192127,0.87497807,0.5233099,0.96287084,0.21122749,0.78502697,-5.1469984
82,0.19876061,0.6862953,0.8903015,0.19998716,0.6281463,0.6969828,0.7188999,0.9327335,0.64412606,0.7142047,-1.4535744
83,0.50481236,0.23228166,0.8930714,0.69170177,0.33609676,0.68860006,0.36410844,0.77542627,0.6916804,0.32424393,-3.9258223
84,0.9042147,0.12256506,0.6010317,0.1400703,0.33571663,0.5455631,0.41397813,0.06013398,0.5466695,0.19195269,0.8038647
85,0.64096713,0.80797523,0.27378088,0.7810422,0.6819024,0.9254687,0.20640446,0.30953556,0.30052647,0.7959816,-0.12811565
86,0.09342888,0.021160292,0.04223548,0.64962053,0.037263233,0.0771978,0.124330856,0.5134318,0.21458255,0.5417566,1.7007788
87,0.68253654,0.81735814,0.8495981,0.23749654,0.7550658,0.781788,0.079842314,0.3089496,0.28070247,0.833362,-0.5743131
88,0.318887,0.90213895,0.758048,0.82865024,0.6998822,0.7856019,0.45920274,0.14656042,0.44628394,0.5961387,-2.340883
89,0.98456454,0.43515375,0.31348947,0.29221216,0.8296924,0.014443779,0.12495638,0.5303469,0.70527744,0.58949584,1.6907785
90,0.26056477,0.7380343,0.048933286,0.2284775,0.85904366,0.23889332,0.9609437,0.024750471,0.18166317,0.21962361,5.982939
91,0.5831042,0.4619718,0.87708616,0.37608105,0.7351776,0.2176723,0.6360918,0.9972399,0.1987879,0.06914978,-0.9630733
92,0.9825362,0.66645586,0.49069235,0.20843512,0.40458533,0.7276035,0.055508934,0.57365334,0.57057285,0.07806674,-0.36047652
93,0.72410274,0.34736505,0.17300841,0.4939212,0.68996817,0.74462754,0.8287649,0.11120299,0.7505975,0.8682619,-1.3008502
94,0.36244428,0.10985461,0.6915236,0.46706504,0.25226083,0.4398099,0.6663967,0.29096177,0.3267062,0.63716483,-4.5327306
95,0.73287857,0.6313741,0.07236932,0.8138393,0.6132089,0.96291006,0.39672968,0.94001067,0.8935668,0.8779751,0.6816396
96,0.20633578,0.91009235,0.061117053,0.2976688,0.6134966,0.46017998,0.446764,0.95516866,0.3703217,0.0021825773,1.4670835
97,0.24616408,0.38669115,0.19997254,0.3992962,0.7649973,0.52615577,0.62789065,0.16479449,0.3646435,0.7321612,-1.8034924
98,0.2710954,0.059966516,0.92711467,0.7305062,0.6277714,0.15863287,0.8725292,0.26197273,0.46880364,0.73283577,-1.3041778
99,0.64555544,0.4119292,0.08939295,0.33838904,0.6553002,0.30070654,0.46053374,0.37636426,0.31626207,0.26278466,-0.7623856
100,0.1691626,0.122234374,0.71492136,0.009848566,0.08368313,0.54699177,0.38480136,0.07273213,0.18825114,0.999623,1.842953
101,0.16217601,0.897635,0.6608889,0.6808187,0.7258067,0.4917134,0.02324962,0.07777457,0.1556807,0.94718695,1.9189948
102,0.6315189,0.6463241,0.31383124,0.5674454,0.8283303,0.33790356,0.5711433,0.8882323,0.7695243,0.68380237,-0.39920497
103,0.6044575,0.6047009,0.6290768,0.5831744,0.29265928,0.18333693,0.52506757,0.85539675,0.5750492,0.8539713,-4.49362
104,0.84308696,0.014130755,0.009808123,0.17962497,0.3953228,0.7182049,0.31536478,0.6823578,0.8346911,0.8072272,0.054108355
105,0.37917933,0.33950478,0.8574886,0.529407,0.8137053,0.8300976,0.13289481,0.56106114,0.5836111,0.056381192,-3.1713903
106,0.74228704,0.5153915,0.009779786,0.4290771,0.91043776,0.07929968,0.68894356,0.5544036,0.33480558,0.5840979,-3.3477566
107,0.6970661,0.029536024,0.8233692,0.5001961,0.42141533,0.10677622,0.104347974,0.21661122,0.7451577,0.175881,1.4478705
108,0.9758287,0.44133347,0.36687946,0.47449994,0.6196658,0.4596414,0.07211009,0.55919987,0.21880582,0.44297218,-0.64739597
109,0.6781495,0.9067124,0.9169407,0.82040817,0.45260295,0.2711105,0.44388574,0.6152988,0.4278694,0.37166262,-1.8821841
110,0.9084649,0.08193371,0.05549967,0.833826,0.3106106,0.42881286,0.16558526,0.49728274,0.60121495,0.2447311,2.0302596
111,0.100216545,0.6102634,0.38825053,0.98670423,0.73129916,0.97714055,0.64424944,0.38669693,0.5242808,0.020651631,0.6077334
112,0.88022095,0.28514004,0.8214714,0.58587635,0.40753728,0.8563972,0.14138654,0.13488957,0.3042958,0.31335148,-1.4785255
113,0.25735193,0.060321126,0.56599593,0.11056209,0.5878246,0.7724623,0.18598354,0.63478357,0.5125335,0.5856851,-1.7821603
114,0.28868762,0.7195562,0.9748474,0.80523866,0.08466239,0.4146697,0.15496843,0.1714649,0.83977896,0.6952795,2.7923057
115,0.89369315,0.71273327,0.6038813,0.058165126,0.5228784,0.50963026,0.25421366,0.04659881,0.87974054,0.6889634,2.1380303
116,0.9587858,0.80266184,0.4312575,0.49990392,0.37423772,0.7788857,0.030391656,0.18819769,0.25784412,0.7721763,-0.57134837
117,0.12922673,0.8487596,0.4338065,0.07508845,0.29605103,0.52532846,0.2068126,0.8211224,0.5783836,0.41826254,2.5851648
