,0,1,2,3,4,5
0,0.5007311141527073,0.6277547436951045,0.7291349298276177,0.2897309281390712,0.5128028757507622,-1.2498536280807233
1,0.28155790005376424,0.505108517868503,0.029308878137464967,0.060156902100239606,0.6917581733207021,1.6898534212538738
2,0.10987143330890026,0.0861750400815785,0.45401154761438733,0.2699762955598125,0.927974068668793,-2.1753082920017603
3,0.984125487319549,0.8756623842067627,0.10385417451547974,0.41750297577323825,0.6052195169802123,1.6818416955273514
4,0.47368145455951927,0.19162469004632787,0.9722842659677435,0.293829005803679,0.1742340363603908,-1.6355417454721077
5,0.19937961874012367,0.8724277404054825,0.503422648014934,0.5095541005251154,0.986760762015918,-1.2164717442981992
6,0.44835400537937675,0.6876996770176206,0.8747922939421806,0.4913156868196611,0.7102058619544496,-0.6002776863744796
7,0.3411352798532724,0.7917080445117473,0.06020985463626116,0.08149857507164249,0.8385616725154409,-0.07321493940085753
8,0.37909503535100486,0.19158937302037227,0.46562066356161524,0.23784987913295497,0.7561337984699196,-2.865992944257682
9,0.6636128918468813,0.895738689440109,0.3523545584497343,0.4260282200371662,0.8402380670387916,1.879067195520831
10,0.7240965621633038,0.013850818397858622,0.3483692723698115,0.38653280428175985,0.22560682159630496,2.8790319262482127
11,0.7466482249213156,0.7634017289775556,0.4401063269457942,0.650166460044699,0.43527494876185324,-2.668705352221685
12,0.804434524244029,0.9446000580907544,0.1282280286778521,0.7555971517681211,0.061782912686549674,-0.4378130249004774
13,0.22369908890896384,0.373294251325327,0.31793141090107424,0.8930678153181059,0.3454503530390909,0.4822344301621424
14,0.4497231246136153,0.06740595569507701,0.5542297491577569,0.35540260306728055,0.4304357078702111,-1.1442029467478871
15,0.996096749459219,0.819659428375308,0.6263518670604558,0.31799172236829687,0.7903498605679811,0.1768051862782372
16,0.04951563060952435,0.730077895102165,0.26701742611356183,0.0631506180204241,0.8277969475044329,1.2897338943975265
17,0.39690971937765274,0.5282871007200772,0.7300233891253365,0.0643585166038243,0.6812626711362813,0.9798912735803698
18,0.7159311840316273,0.7907778314652911,0.5127754667085294,0.9213434459415899,0.7308774075176264,-2.3785268870085083
19,0.3957773814997517,0.25232061322802046,0.8913138158123216,0.32514636493038895,0.417316040222114,0.4159379231052737
20,0.2334487866319056,0.4049951568420044,0.972942852629048,0.533507311645449,0.7302708024595721,-0.7564609796868929
21,0.7651907497963559,0.230703235338935,0.009629485693033013,0.8824970355890427,0.7807820760972343,-1.608194123767821
22,0.10551425368789147,0.25482832052866733,0.9181517366630557,0.7035231492616513,0.9620713021695222,2.446093560088186
23,0.502929947175284,0.5423579155660444,0.48382243115918844,0.6037133912802205,0.8019185473430243,-3.907067253906651
24,0.7938629251349406,0.31362021436208276,0.05875153563366897,0.6028252740922285,0.9697426758346946,0.15498825540024241
25,0.7598721917055763,0.160042689895872,0.5518810860727124,0.869719873670279,0.8307149925302806,-2.794635309505646
26,0.49690986014116123,0.09770994507483965,0.4987897455832089,0.9208333488923623,0.8512850139617381,-3.8788936070065256
27,0.21997289644774387,0.9042778801689701,0.89842997856581,0.31420390055441916,0.5505235685346304,0.32490911729674404
28,0.203675192685964,0.2581871489475861,0.9057548600771664,0.19435258424939805,0.5100967246674591,-0.8048010575825846
29,0.726690379464007,0.01809225613668286,0.19661646806448185,0.029856036576858647,0.7555828447337909,0.5347656059388517
30,0.032786036420966336,0.46579343340097923,0.6901928424835589,0.9416201227898159,0.42908237695047846,-1.586648522946563
31,0.15873564504116688,0.7210563035920714,0.25143267949529036,0.8778451789835588,0.1937698656955239,-1.4513050282512998
32,0.6109642234364586,0.5188501244907546,0.9674801909230848,0.8818542462536587,0.22062265204951959,0.22471841964948297
33,0.9329614905351232,0.29078062771144675,0.11630032410357694,0.5773512307882902,0.28904731186544386,0.480597402700818
34,0.46207213199520414,0.5113548686143438,0.004916883171655839,0.24531439248214437,0.7289750258523569,-2.200485495006476
35,0.06013116940797436,0.9070352141869047,0.3051254463442128,0.14853970961514895,0.9593834892557603,2.498014950205513
36,0.828795504383416,0.7718339511222342,0.053407405338632086,0.9231472907879166,0.36927734993584793,-2.7498176487581505
37,0.48549441431400553,0.15694228018926193,0.27101906007676624,0.11070069537591021,0.36242722232767466,-0.107540607545643
38,0.5318349111077153,0.36288428794362526,0.38238599292705133,0.12131390933663888,0.17710380380603108,-0.2613997728795274
39,0.7991264031460908,0.39204527860916083,0.09758285592808336,0.5044358319610285,0.9705885930051196,-1.100509814597073
40,0.6662984976255528,0.5032540811322193,0.22358666449365105,0.20189032222744463,0.283550349648668,0.4770009284741683
41,0.7086836870831065,0.5556346170170092,0.8865817908044489,0.35275582880259115,0.8517815274399059,1.0376105140860346
42,0.27294999202479664,0.5117463907085189,0.743746570290976,0.4016338904554154,0.5485768588302484,0.35137541434896963
43,0.42755584650740963,0.15020314855466754,0.3485677506732662,0.6565059769161146,0.11827592583335622,-1.6854613573719162
44,0.0677277767778558,0.05183107001558551,0.3993365041600553,0.905711358166176,0.20114966822177804,-1.1905378592455684
45,0.536374314565893,0.24912934002574605,0.6740747518020642,0.5773612588784276,0.03648899095079838,-0.3466726473650197
46,0.4714887640836013,0.21038562174018893,0.12150633440924996,0.7442633429280137,0.8858672923503178,-1.003880822679731
47,0.43906424213308093,0.4122876666363272,0.578704161184761,0.6425904172283168,0.06734614432635055,-0.8148457861289642
48,0.08398252850710519,0.5560752417906157,0.2928961799640394,0.6967348089047316,0.21441699053975616,1.691310809252052
49,0.2593500318641676,0.09132571699532055,0.4000077707081875,0.6404233841236101,0.570195855795951,-0.40150346423908684
50,0.3087289856053259,0.5394355248019336,0.287007872003637,0.12719780701720407,0.12535930842440102,0.9339634354373965
51,0.6668381975339253,0.14882677392324073,0.8882042837336447,0.8510528045597289,0.763903450299401,-1.3753703559793824
52,0.4412617088099502,0.6460413559289733,0.4229962717613366,0.778909335474752,0.40931436080986494,-0.2934517573467215
53,0.08022235897435348,0.9055689340601573,0.8358514345804614,0.48149512790950877,0.3847653985022056,-0.6383214539796676
54,0.6168770854824724,0.8239829276258928,0.715993694595402,0.9070787700889659,0.38054330501248046,-1.291403013223485
55,0.6005255860505678,0.9432798578498313,0.3676115618866872,0.2528465153777989,0.9495302987881163,1.6535727446097677
56,0.8190360253644585,0.10175000209583296,0.8100029021878244,0.7960367720725365,0.032199919891874984,-2.3471585275406084
57,0.5676421997284742,0.1588344218517811,0.16359881235303886,0.8440421835070968,0.3807981761626251,-2.4825889510934354
58,0.7222539889962833,0.9199684468263417,0.5235934231340734,0.5202172954614851,0.6694767025724508,0.7135274989967384
59,0.7526513949948943,0.36838094266176113,0.5521945967975651,0.8571107933341755,0.8171842970689983,-1.3040492268050585
60,0.6988047617221304,0.0007471933858490543,0.3870963404864046,0.5092240947566574,0.8050389818430188,-0.01762398397279223
61,0.023268035405810905,0.9917818292012865,0.6252241327249994,0.6305958977599619,0.5721161235059046,2.869464997407018
62,0.0736453528827935,0.3226053037829618,0.03556734145658613,0.7376800992226296,0.6517626815621436,3.146854296890937
63,0.5274590955919414,0.3329333239913177,0.15605637136191175,0.7820552304003929,0.5054792673364665,-0.7488918445666357
64,0.6670204864325946,0.07053178233158763,0.7789726688579915,0.002468130365603227,0.25109282634273467,0.8717875786548461
65,0.843710631492159,0.34661640913075764,0.5493424613460899,0.8241335676176751,0.6962944808781711,0.03608841407141786
66,0.455457420966197,0.3634132017094194,0.1018119044211625,0.35818167285745506,0.5299969909984631,-0.7846546495174425
67,0.7509586507836982,0.30347206428189055,0.7374931038212599,0.6559767978777865,0.26795135340246823,1.319691212337147
68,0.6448090551203353,0.1575588473771199,0.9650261877615097,0.9590246806670542,0.11716279797346307,-0.336042132108206
69,0.5053172049058324,0.14655600290998527,0.16923338652274966,0.4749926995041608,0.6266703694401574,-1.34350587879321
70,0.6768762810301516,0.5379869424382885,0.28845572496865557,0.7374884354932395,0.4148806906809309,1.8354125506771621
71,0.8644232883697446,0.017342963502006814,0.8909737779543413,0.7161466923088474,0.7921876484882573,0.10820859117963345
72,0.3276354642681324,0.011043665858198826,0.5692486763553662,0.5198495709268292,0.6125292342538418,2.335112347955044
73,0.008599658884817951,0.09706740600979435,0.7017955396724063,0.46393397160109073,0.1877268454773261,0.34624004843795825
74,0.8494412473812994,0.8621989222250553,0.07665942157248495,0.8970480720433728,0.6018099939489734,-1.9231087454921219
75,0.3136640651447081,0.7397904756721845,0.9022705217768765,0.24954244508954937,0.7665711767397801,-0.8052607844025642
76,0.6866816686994598,0.019193020612863432,0.12212351337448324,0.9625686251824654,0.057770595209330144,-0.115538974392738
77,0.41397239319091395,0.8009658239684537,0.5062072889955621,0.35526818578438923,0.5848748023565111,-0.4301231833607551
78,0.2791917664221917,0.10616925491915219,0.603910104778771,0.5656116619431836,0.5636428841785026,0.20784092828233192
79,0.8950588189172718,0.11495533616546727,0.9095120862218938,0.7197426495392076,0.9449931087807835,1.5936089596032892
80,0.528575500474213,0.5977301396720885,0.1381050340131783,0.8170342423911973,0.3333626376794089,-0.32299373261856484
81,0.6352387469109355,0.7896621958885006,0.3272608211609134,0.35647415280741335,0.6913424327564986,1.830389061654396
82,0.0504567708340562,0.9484476151709753,0.4715004464350441,0.8289705837037876,0.8320081662705693,-0.7602718164445209
83,0.5108051306853943,0.4391459773433577,0.20521409736492047,0.20687709194566595,0.5415077517830776,-2.7733267407086193
84,0.2591208050199363,0.22062715531281418,0.7609126746252334,0.600059570178768,0.30402725089257954,-0.4390696153252094
85,0.041716985778711524,0.9294744903498318,0.6191127798767322,0.3270196129356918,0.8883136204468719,2.8800127230564225
86,0.5544750551586379,0.5386722890061683,0.9453390287627176,0.3957626476468331,0.5475592146257743,1.4555947753447458
87,0.05241928114544592,0.26997822782877445,0.7781733601555174,0.7677006824607298,0.34971481817688854,1.5764801552403296
88,0.34254744012660443,0.9377792741972389,0.059028190968162364,0.013378761228792224,0.5156025621613315,1.690353523602741
89,0.5716316949735127,0.021211940816896258,0.6185853866856761,0.08679314907997437,0.42048270744370475,1.6425528760416932
90,0.4991737947090742,0.4325969148082415,0.4621342345828341,0.561818643198238,0.6147004457727632,-2.810047136193606
91,0.09198576589219065,0.755628460826213,0.82829727599623,0.8700474958070642,0.21588023794402467,-2.478820744167957
92,0.3682809104757555,0.34990470551595054,0.025770529750456794,0.49344119125499075,0.9201044238623587,2.252390238707204
93,0.9500079948127442,0.5232704491047235,0.5178274318295245,0.901012014700875,0.5890068625490513,-0.4442929204919895
94,0.7385209056546107,0.3528717002359293,0.20934867440770277,0.6487609088325341,0.9504057432987127,1.433316261429399
95,0.9821099893045261,0.3258037462071418,0.2145460739181615,0.6493510505544807,0.5929643917701498,2.6244039978525016
96,0.9289364037104927,0.6910544431134947,0.6114395889312997,0.7384773083595445,0.08752691991615713,2.3483085388579057
97,0.8361975642457873,0.6965102751623489,0.2703966141316615,0.8129909319010025,0.9252772830474439,1.2295498574298978
98,0.3357658278678791,0.8702669888589494,0.40277930717932475,0.6003705844028119,0.7219363301503984,-0.8165548857451839
99,0.5673799021079662,0.9113743658938604,0.7462970250896473,0.4205787824020927,0.058103317170732804,0.47141094346416734
100,0.5113823775623271,0.59679087909814,0.5613510353062908,0.5166685366149087,0.3811499850463501,-0.578569810433329
101,0.7788397662715111,0.28094968451312974,0.8271297690928382,0.9384026035529628,0.22953243405820034,-1.0088730646394266
102,0.4881762460188138,0.5175074734408122,0.3490739449929875,0.26006757870680297,0.3994599753863073,-2.4799438083767313
103,0.2449071295528652,0.9396463931356057,0.40943011403755225,0.331668161707818,0.4996701402952194,-0.04747189619080569
104,0.7191417336512724,0.5452235107258654,0.10720729459323353,0.06066564525135931,0.07500926348901416,-0.3937825067680926
105,0.5818161780532544,0.5511340232965248,0.22309451558694282,0.09297621519057431,0.7098462295362677,1.163199534473294
106,0.38654482311278193,0.772337322454311,0.22430239043648448,0.8429700006000278,0.6588084769993671,0.09956382775798052
107,0.8214120099047604,0.5280176536827961,0.10964787523126518,0.894722361402823,0.7269760812192599,-3.8393116028090493
