,0,1
0,0.6893092537821236,1.3852197961416088
1,0.7810436077246344,1.618173171466484
2,0.3236119729431979,0.7690654509315725
3,0.4092966507907204,1.091741156308416
4,0.7930680917284937,1.5283447783344024
5,0.01630319946630754,0.7899867795513319
6,0.33283095496479487,1.037649436486022
7,0.30759438411770046,0.7036200639924794
8,0.5434516951075146,1.120126224195031
9,0.8948692396828983,1.6502733929998237
10,0.04051673614469664,0.7453148440608257
11,0.8427713553455266,1.4213007788817005
12,0.5571278058016171,1.0717739717033183
13,0.5876669265986314,1.3187806804352669
14,0.9569656367103522,1.8671744549965628
15,0.1282831064381995,0.6825309514833565
16,0.2766435649769482,0.8782814634536278
17,0.2300518096949531,0.9764821901319047
18,0.468839957890701,0.8971980170962337
19,0.5798298600121987,1.1875823990072518
20,0.7278629745496702,1.3941498631685185
21,0.05303920645675886,0.7574158558425398
22,0.4261294201663096,1.087876979199751
23,0.9242743346141207,1.9694181602698864
24,0.46259277420988687,1.1299737755569668
25,0.8176227191769204,1.5101933350788699
26,0.11197980678486319,0.9055690450612891
27,0.2896816676667924,0.8284234723589892
28,0.7353968891860327,1.4726849731648048
29,0.6213542370919418,1.4195369665343491
30,0.4431526625579515,1.1623019595165374
31,0.6689140002469732,1.40941331305637
32,0.7709683033402449,1.264258130702702
33,0.8975087092539015,1.7125529332599179
34,0.4403551122190561,0.9929982330566022
35,0.6426096986453004,1.4237289868136216
36,0.3814602801848396,1.0787033214940582
37,0.9270498648543265,1.8104002027454011
38,0.48068369278584977,1.173203693337351
39,0.4105229906934824,0.9572526547128427
40,0.9394712577708223,1.8744435931088965
41,0.001961281908088419,0.7131657368544603
42,0.33197109064231656,0.7818135433835248
43,0.8382055695407933,1.6412005977519946
44,0.4514483492772493,1.1337611868026674
45,0.34838638534422983,1.083913854823828
46,0.5878164141171678,1.2715167770704932
47,0.4046758169978758,1.1172454731084867
48,0.32950361604644496,0.7747576244716842
49,0.26597330504456207,0.8576339587838242
50,0.31304547218650813,0.9196100668941848
51,0.924162029492106,1.7451712201469398
52,0.9596729314494371,1.8466220251874987
53,0.09883059664712424,0.7127859150291542
54,0.7354138828691462,1.5027099248324274
55,0.6577626876293591,1.213285017181989
56,0.630968665404158,1.287839379023148
57,0.03284334570370728,0.7321429315659176
58,0.27345391561770005,0.9154068254817759
59,0.7461028700926283,1.3515175620499633
