,Age,Civil,Can/US,Income
0,0.2930095860452996,0.7037065243392779,0.2974001147357346,85439.68
1,0.5673738753538652,0.549308084475309,0.1407491974091548,64749.58
2,0.46927598089592415,0.39236542561938437,0.29845792752929406,86764.61
3,0.3770823833128293,0.444919641682485,0.39428218370455803,76695.79
4,0.2925850845483492,0.3667684572442036,0.5036135706851796,79753.87
5,0.18166805538655983,0.37382820292163976,0.7215631271400237,82055.94
6,0.5515093842466763,0.4250895183529324,0.19211238623162058,72670.52
7,0.40498826294448986,0.6646985033115854,0.1966958802200936,67538.19
8,0.3090652210246237,0.6309140626506997,0.7589070861985878,41833.81
9,0.8897494978505265,0.550799655960605,0.27868707255174696,113446.74
10,0.5430730502010788,0.7173474345490233,0.49523370728599314,86627.63
11,0.35083848726668304,0.370520872240511,0.32018015747513817,86383.14
12,0.37248457394092815,0.49938741228402683,0.40209829880189507,97907.94
13,0.13222967221786522,0.5644498066751636,0.567104538955704,91563.92
14,0.5007767837058157,0.6673154912789463,0.41005389566170636,63918.72
15,0.3775490985624596,0.5172616287614101,0.4322677931131622,76114.98
16,0.5248333319430938,0.7278827650993989,0.28427256380035076,68640.05
17,0.489807174219388,0.6157811959346247,0.06656344787959183,43238.28
18,0.7097820263049314,0.6220173816205666,0.3423086765646213,50678.31
19,0.4022384028099094,0.47509220002443353,0.31052504040063,80727.17
20,0.7321132140426717,0.6893922123412564,0.15465913602119946,88243.67
21,0.5023454467554054,0.7705673519797225,0.4338906668438154,88434.44
22,0.2708840637106165,0.64156759465848,0.44158579121429253,75341.91
23,0.6392617573378112,0.6849044071702161,0.33737219783764466,62832.23
24,0.7290818163202172,0.7613507184704255,0.38455315955868985,81047.27
25,0.19422445169372776,0.7415367660242964,0.32765127778763203,157125.33
26,0.7653050434999213,0.8184986204888868,0.1831981661458359,92475.08
27,0.5076134979498581,0.5361157237700475,0.40310349204349005,47878.7
28,0.6163355245422936,0.8020093246704115,0.3462775148322076,73935.63
29,0.4756382125598432,0.423184049256203,0.34642515776163507,113116.29
30,0.6085955485609056,0.6655782763740276,0.8534496967356017,54774.91
31,0.3709551978238326,0.7113137699269082,0.42555760174464063,101004.21
32,0.3790144223454886,0.7729560224739859,0.178285371924353,122615.03
33,0.3978109118588214,0.5362216045543676,0.4747978028084002,70442.01
34,0.46281851500595905,0.7119640704531509,0.30611007736329704,77553.6
35,0.625185328224141,0.42522581579893004,0.5808092499008675,67376.67
36,0.5834664332955335,0.6426853107198672,0.40781859198297177,69511.02
37,0.5082572858207303,0.7651216144763598,0.24275927570841788,106184.31
38,0.2921417838602054,0.5708473161743064,0.3711016160023706,61184.51
39,0.6047461045965159,0.6177078411882181,0.46358122050423,93064.84
40,0.3118110286389468,0.48387144963922957,0.33009335005288215,57926.15
41,0.2758970312688748,0.6583595170095942,0.5852119997233193,73977.66
42,0.3485858488536698,0.645648817617731,0.515444751639139,68507.9
43,0.4478047154427779,0.7727962387449209,0.13765012266861715,69322.61
44,0.44733473566294035,0.7239185885344511,0.4148290914669349,72800.74
45,0.42096217209862535,0.5743032649745172,0.16976163228817892,131035.91
46,0.3810519394748445,0.5517606684611984,0.4618904321674622,77684.08
47,0.2625489301014439,0.5566442752550794,0.5470984939850488,81604.77
48,0.4834623909065767,0.5789643296108089,0.4439613185797697,54097.41
49,0.7353758305598054,0.7022661606514896,0.2397655542140043,65040.06
50,0.4127709029585863,0.5242124134862549,0.5054435554289338,54196.3
51,0.6729606021072497,0.6820899034124686,0.547695743021175,88772.39
52,0.7049629042989798,0.4797116823890648,0.5584146082833905,60596.4
53,0.6591345286894738,0.47784664050089387,0.5651084202469079,140568.47
54,0.24178381630312912,0.5430957700934682,0.3424060398570849,62667.31
55,0.3041308273313538,0.2986339800236457,0.10610287499078304,107318.15
56,0.2791337566843648,0.25945885986724404,0.18984517980934146,80237.65
57,0.2653236682076037,0.24143256008147357,0.37998610204631844,65125.3
58,0.3606393949389133,0.5611420909730009,0.11327751095137296,90523.53
59,0.32219561179823286,0.7144335953645317,0.5219443506576075,64640.98
60,0.13613607660587107,0.6042713771474695,0.39264703968792614,86419.13
61,0.3266807385929801,0.5079980226859784,0.5242389512067227,64301.24
62,0.6268822085118708,0.5743406120148047,0.2572699446935408,127981.71
63,0.28926933498784224,0.4793285864603426,0.30395370301250935,38300.78
64,0.3467194381351769,0.5951305927818491,0.24387153432906422,53262.9
65,0.565377446277118,0.665477400863148,0.3915404311059397,75993.83
66,0.3698756514552955,0.3566955369555317,0.5555379966812015,69372.65
67,0.2919559307784062,0.6139034483523353,0.35392327270328217,61087.11
68,0.686728589401338,0.6324872585951808,0.32986101361465275,78428.35
69,0.357171563298751,0.8498173864487305,0.4418474051255782,120415.4
70,0.2374227416562576,0.45506263579932504,0.4008630519659738,81330.7
71,0.5341267740231066,0.8425720606329584,0.563538736779195,70437.0
72,0.45406214443004345,0.41442366567206756,0.14967654384738183,66272.01
73,0.5591052706189164,0.6152598774547354,0.3711045266283469,73236.86
74,0.3301392269225491,0.6504446396158846,0.1144100868827561,82253.09
75,0.4391624908541091,0.2857777426809716,0.5440055829230492,60875.11
76,0.5409169968541975,0.5670152018239834,0.5251814233120824,79216.25
77,0.2771525245585823,0.6571821226879536,0.316197051433158,85644.84
78,0.29639895639048053,0.5514934638636777,0.3698982719099939,119725.93
79,0.5430371403687989,0.8879502546663877,0.8995985276569963,76628.54
80,0.4896147920771743,0.3558115286617167,0.5056543760633773,148151.09
81,0.3309303689327763,0.5963499543961838,0.4259895728821885,66689.53
