,0,1,2
0,0.9748730694431857,0.35782798658308956,1.5014561670324895
1,0.29432736108703494,0.4928275760905523,-0.00489924790173947
2,0.19210005094080929,0.08601728004069809,-1.050961808545503
3,0.6166464392971023,0.09356670609885298,0.32015039109984267
4,0.30261619600376377,0.5995436548636845,1.6800225371892188
5,0.9519374197625333,0.7274599589485795,0.8473206323842999
6,0.4106194691483712,0.29693399837685064,0.672944584753778
7,0.5153496768018796,0.2801984331208508,0.14423953572723403
8,0.8502870787319554,0.8543622797823646,-1.45898524913713
9,0.7485000216731893,0.8052445322807595,-1.4351800896185922
10,0.7843951663938309,0.4353417530778215,-1.604261748387247
11,0.020268045522413014,0.5935771448231776,1.214106885836628
12,0.19195220181063166,0.26830494282238637,0.10137285219817288
13,0.6188468396262932,0.8986553447084221,1.081456132260619
14,0.643475712454563,0.6164311372945642,1.8577301654899068
15,0.333764588772425,0.2799509809404148,1.570187978943371
16,0.7915936012036896,0.3202125317896056,0.037184048632052116
17,0.18987353662426232,0.9884839827185821,0.34853597921512014
18,0.6501188120161935,0.7937416116078871,0.0831649573320812
19,0.9841850074403445,0.8030438156447179,0.02220256882973623
20,0.5329623285324002,0.34911331971934256,0.3432246888266298
21,0.45737657300066625,0.8818938688877698,-1.0573648262122044
22,0.8210585968761506,0.6178525813239049,-0.1462129063526384
23,0.5155398449197892,0.1973958917625055,-1.0140735913497334
24,0.5721721717282909,0.4930101873324968,-0.6644220063909297
25,0.09316388937287012,0.7168712672474065,-0.4924901154972774
26,0.0326317144353806,0.08726536438228982,-0.12450125002524982
27,0.9465491964603728,0.4878942571275354,-0.08621902823829064
28,0.9410294521297617,0.27608195744471,1.4709160786664757
29,0.2188738431018944,0.5484272632341033,-0.12189167110866561
30,0.6200480988148735,0.1265115060887031,0.014252501507617907
31,0.9124150734226103,0.6379983013670807,1.4682476231209376
32,0.933127869658076,0.7149923069379063,1.0595238126889184
33,0.9132250041684492,0.7617390286014781,-0.19860877178313993
34,0.31448679771129195,0.30636074301314575,1.9956232363260709
35,0.20612912958951857,0.270789175339889,0.3909747927997325
36,0.21837857282651274,0.7552118801484587,-0.5177154309140908
37,0.4824221487257032,0.6567828850935692,0.06478037234527309
38,0.354995094550849,0.7064674876407852,0.8591661162685985
39,0.8191800282779792,0.990731754859147,0.026185380363673634
40,0.14169446252331863,0.2382835384985892,-0.7245744921383637
41,0.07634713265131043,0.8332813925974355,-1.1882461363086136
42,0.3332757092788442,0.5157578143056712,0.21188162491663065
43,0.10858046177197667,0.0015920544555230176,-0.07762543489026677
44,0.20320989670433198,0.2530547575406029,0.21833232278199663
45,0.42959124407191274,0.7393131174265808,-0.9190123918079869
46,0.4488197205682546,0.9884343770698046,0.0763930127684482
47,0.4607910987048286,0.4267580469593246,-1.7043957802269314
48,0.022723734815127017,0.4627339062206234,-0.39353941164469225
49,0.5684588701013179,0.3439639120350808,0.9845450522160017
50,0.1573841657390601,0.9774508930645486,0.06527896025094923
51,0.22046880805713132,0.17279446907278107,-0.7592499540493509
52,0.39084177880402793,0.4972619716635629,-0.8049010455010563
